filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,svg_fill_r,diff_fill_r,svg_fill_g,diff_fill_g,svg_fill_b,diff_fill_b,svg_stroke_r,diff_stroke_r,svg_stroke_g,diff_stroke_g,svg_stroke_b,diff_stroke_b,rel_width,rel_height,rel_x_position,rel_y_position,nr_paths_svg
logo_335,10,-10.863029,2.1326768,-0.973648,-1.6172366,0.3998928,0.3518172,-1.2186488,-0.89113975,-0.7324441,-0.0710712,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0274838153087434,0.0455712133487316,0.0233405265687318,0.023646690647525,31
logo_335,11,-11.736403,1.8043523,-1.905604,0.1594327,-0.3030514,-0.3650111,-0.76787645,0.29842412,0.34124467,-0.2550553,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0370824342231035,0.0464322973218908,0.0275873975272437,0.0240772326341046,31
logo_335,13,-10.428232,2.8502867,0.12723252,-3.4581401,0.71826565,-0.68320626,0.8401899,-0.7362419,-0.9865499,0.33835834,0.0,1.0,1.0,0,0,0,0,0,0,166.93548387096774,-166.93548387096774,61.25806451612903,-61.25806451612903,59.064516129032256,-59.064516129032256,0.0,0.0,0.0,0.0,0.0,0.0,0.0157444972120439,0.0374902714467763,0.0181614156437174,0.0356356290430489,31
logo_335,14,-12.339846,0.77475846,-3.9212172,4.78101,-0.09111134,0.7985976,-0.40096745,0.57335603,0.39703587,-0.12985468,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0232714717563983,0.0234479789614113,0.0169529564278806,0.0347083078411851,31
logo_335,12,-12.196424,1.8739558,-2.6206622,1.0190804,-0.48165417,-0.19731638,-0.60460436,0.121397644,0.74748796,-0.21978807,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0450927924537926,0.04729338129505,0.0300043159589171,0.023646690647525,31
logo_335,15,-11.395114,1.827798,-1.3751854,0.5085602,0.81149256,0.14919557,-1.0863701,1.4619774,0.9306948,3.6306813,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0100129477883613,0.0256338075086615,0.0119810099398668,0.0339465797110828,31
logo_335,17,-12.453297,1.2800713,-1.9075339,0.5979004,0.2452703,-0.68269825,1.4177126,0.08248078,0.3867797,0.0065776412,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0136728528420382,0.0167580188622516,0.013396633592704,0.0383844740342878,31
logo_335,16,-12.303678,0.5946056,-3.4612038,3.873813,-0.044014785,0.47886392,-0.49755332,0.5713582,0.50448203,-0.19801153,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0182304704560509,0.0167580188622516,0.0158135520243775,0.0383844740342878,31
logo_335,2,-10.114768,3.286228,-0.11755258,-3.637718,1.2819946,-0.2436447,0.7559473,-0.6297853,-0.81413907,0.41598535,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0483383686334683,0.0455712133487316,0.0287268019307469,0.023646690647525,31
logo_335,20,-9.89154,2.1355722,-0.2580069,-3.947547,0.8791609,0.2308741,-0.48914817,0.6786336,0.56789136,-0.02088887,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0116702632843659,0.0167580188622516,0.0115666810658656,0.0383844740342878,31
logo_335,19,-11.490761,2.095198,-0.9854194,-2.2190964,0.711363,-0.620209,1.8892802,0.08395347,0.15262601,-0.25099742,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0149848942763751,0.025567570279957,0.0145360379962072,0.0339796983254351,31
logo_335,21,-12.191009,0.61348027,-3.02389,2.9386215,0.23386294,0.32860917,-0.6515385,0.43863901,0.7037767,-0.28327617,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0151230039010422,0.0167580188622516,0.0143979283715402,0.038053287890765,31
logo_335,22,-12.012178,1.0129492,-2.3613865,1.4819593,-0.006134321,0.06626817,-0.85694265,-0.08712503,0.25348163,-0.2281538,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0223047043837289,0.0234479789614113,0.0170910660525477,0.0347083078411851,31
logo_335,24,-12.6906185,1.3170856,-2.2569478,1.4467223,0.28823397,-0.7391949,1.9333197,-0.079414144,0.18090408,-0.44566467,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0147777298393746,0.0256338075086615,0.0135347432173711,0.0339465797110828,31
logo_335,25,-12.150375,0.9249308,-2.2999516,1.2933958,-0.024493448,0.19939502,-0.6407588,0.04782104,0.74018437,-0.2244744,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0233405265687318,0.033251088809685,0.0116702632843659,0.0377552203615945,31
logo_335,23,-12.252415,0.5529508,-3.4730885,3.8470984,-0.04976244,0.49880078,-0.5063533,0.5817332,0.50945795,-0.20996332,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0169874838340474,0.0167580188622516,0.0153301683380428,0.0383844740342878,31
logo_335,27,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,0,0,0,0,0,0,166.93548387096774,-166.93548387096774,61.25806451612903,-61.25806451612903,59.064516129032256,-59.064516129032256,0.0,0.0,0.0,0.0,0.0,0.0,0.9933362128195689,0.9533027546111276,0.5028139847074682,0.5233320644470558,31
logo_335,29,7.8541923,1.3005886,-1.4114212,-5.326586,-3.601103,2.000081,0.039698854,-0.50281644,-1.7041706,0.12814163,0.0,1.0,1.0,0,0,0,0,0,0,166.93548387096774,-166.93548387096774,61.25806451612903,-61.25806451612903,59.064516129032256,-59.064516129032256,0.0,0.0,0.0,0.0,0.0,0.0,0.1153042739987824,0.1101193906017261,0.502986621738302,0.4321482383158768,31
logo_335,28,8.237365,2.8775935,7.266319,-3.1304643,0.42834467,3.7937894,0.14999251,4.922785,-1.6618935,-1.4525093,0.0,1.0,1.0,0,0,0,0,0,0,166.93548387096774,-166.93548387096774,61.25806451612903,-61.25806451612903,59.064516129032256,-59.064516129032256,0.0,0.0,0.0,0.0,0.0,0.0,0.7255071209742332,0.0038086385309204,0.5029348295241749,0.6068158125293714,31
logo_335,26,-11.398105,1.0458213,-1.4114487,-0.95262724,0.113873236,0.0080373585,-0.6220175,0.3133058,0.52355486,-0.14971642,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0102201122253618,0.0205997781271156,0.0124298662200347,0.0364635944018558,31
logo_335,30,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,255,255,255,0,0,0,166.93548387096774,88.06451612903226,61.25806451612903,193.74193548387095,59.064516129032256,195.93548387096772,0.0,0.0,0.0,0.0,0.0,0.0,0.993854121702316,0.953319312858508,0.5030729391488419,0.5233403435707461,31
logo_335,31,8.237365,2.8775935,7.266319,-3.1304643,0.42834467,3.7937894,0.14999251,4.922785,-1.6618935,-1.4525093,0.0,1.0,1.0,0,42,92,0,0,0,166.93548387096774,-166.93548387096774,61.25806451612903,-19.258064516129032,59.064516129032256,32.935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.7255071209742332,0.0038086385309204,0.5029348295241749,0.6068158125293714,31
logo_335,3,-11.496154,2.6609864,-0.8971456,-2.219089,0.3065766,-0.71583045,1.9454633,-0.20432745,-0.29177216,-0.19848184,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0390850237807758,0.0455712133487316,0.029141130804748,0.023646690647525,31
logo_335,32,6.7913995,0.2813825,-8.035645,5.963542,3.9416983,-0.35962838,6.116362,-1.5665891,-3.5893533,-2.640607,0.0,1.0,1.0,0,42,92,0,0,0,166.93548387096774,-166.93548387096774,61.25806451612903,-19.258064516129032,59.064516129032256,32.935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.1177072506171238,0.1061617193660161,0.5029882971043818,0.4319246871391011,31
logo_335,4,-9.203365,3.24147,0.55080575,-4.290803,1.4885002,0.19122438,-1.279983,-0.3272837,-0.4634508,-0.09523828,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0108416055363636,0.0455712133487316,0.0150194216825419,0.023646690647525,31
logo_335,6,-10.65455,1.924595,-0.86241585,-1.6485736,0.41903418,0.57963645,-1.264986,-1.0677626,-0.72850996,-0.07274544,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0272075960594093,0.0455712133487316,0.0232024169440648,0.023646690647525,31
logo_335,5,-11.571305,1.8456157,-1.8152357,0.70134914,-0.23251063,0.1507998,-1.2139338,-0.7178174,-1.131805,-0.09846434,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0406732844644469,0.0455712133487316,0.0299352611465836,0.023646690647525,31
logo_335,7,-9.187562,2.74698,0.5792407,-4.3757014,1.0557079,0.12573218,-1.0591176,-0.1235869,-0.60928595,0.015231908,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0185757445177185,0.008412128045478,0.0188864911732194,0.0304360065897415,31
logo_336,1,-12.658213,1.3635476,-2.739139,2.7633944,-0.4394593,0.34417886,-0.50646585,-0.104760624,0.72423804,-0.15580627,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0088415629343198,0.0494073746628172,0.0076690585643457,0.0247036873314086,26
logo_335,9,-10.100051,2.9545224,-0.34021944,-2.917817,0.93179053,0.08600201,-1.2619178,-0.14363566,-0.8223016,-0.14565447,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0333534743570931,0.0455712133487316,0.0233059991625651,0.023646690647525,31
logo_335,8,-12.306139,1.7797554,-2.3657217,0.9983869,-0.5693063,0.0016806881,-0.5109207,0.04914691,0.76462984,-0.18718779,0.0,1.0,1.0,205,65,58,0,0,0,166.93548387096774,38.064516129032256,61.25806451612903,3.741935483870968,59.064516129032256,-1.0645161290322562,0.0,0.0,0.0,0.0,0.0,0.0,0.0357703927887666,0.04729338129505,0.0253431161264041,0.023646690647525,31
logo_336,0,-12.863064,2.146109,-2.3378265,1.302439,0.03767159,-0.837949,1.9188588,-0.09763997,0.23704186,-0.49565187,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.025986207883811,0.0494073746628172,0.0162413810390913,0.0247036873314086,26
logo_336,11,-10.630656,2.464729,-0.25682643,-3.8021052,0.6106271,-0.28216597,1.1366123,0.62364763,0.43251067,0.9725529,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0163803402707766,0.0203374162666841,0.0114384472325741,0.0392386665294752,26
logo_336,12,-10.575422,2.542613,-0.39083156,-3.8265364,0.8295708,-0.2654426,1.0743767,0.58554125,0.46666718,0.91630685,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0224252602865294,0.0205190005517916,0.0124285645537603,0.0392634280997345,26
logo_336,10,-12.191107,0.9830102,-2.2278323,1.254472,-0.15030053,-0.12478708,-0.57514316,0.3432753,0.6499502,-0.19655256,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0159461031126616,0.0205190022421742,0.0089457973059922,0.0392304115458003,26
logo_336,13,-11.475894,2.0955372,-0.91152894,-2.1974707,0.4634442,-0.7590017,1.9613789,0.12319576,-0.0061400253,-0.23542331,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0167798619582398,0.0203374162666841,0.0116382080763057,0.0392386665294752,26
logo_336,14,-10.062291,2.2272575,-0.28183812,-2.7970033,0.9384573,-0.066435985,-1.2918018,-0.26006994,-0.83225,-0.098819695,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0164324536512997,0.0203374162666841,0.008546265784484,0.0392386665294752,26
logo_336,16,-9.148411,2.7919877,0.5420849,-4.3394895,1.2134641,0.12038228,-1.1249454,-0.05736056,-0.632116,-0.028300323,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0149212260931223,0.0203374162666841,0.0107088901437469,0.0392386665294752,26
logo_336,15,-12.114902,1.0108155,-2.3880231,1.2434052,-0.14091489,-0.20658715,-0.61586285,0.3215267,0.6623449,-0.20406383,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0191769876361814,0.0205190005517916,0.0108044282285862,0.0392634280997345,26
logo_336,17,-12.114902,1.0108155,-2.3880231,1.2434052,-0.14091489,-0.20658715,-0.61586285,0.3215267,0.6623449,-0.20406383,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0190206501627146,0.0205190005517916,0.0107262594918529,0.0392634280997345,26
logo_336,18,-10.044505,2.26819,-0.32908902,-2.843713,0.9123832,0.034749467,-1.2514347,-0.1845966,-0.8499227,-0.094019264,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0177873508509508,0.0203374162666841,0.0121419525226612,0.0392386665294752,26
logo_336,20,-10.062291,2.2272575,-0.28183812,-2.7970033,0.9384573,-0.066435985,-1.2918018,-0.26006994,-0.83225,-0.098819695,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0136010667003155,0.0203374162666841,0.0100488104473436,0.0392386665294752,26
logo_336,19,-10.408604,3.0639997,-0.09869829,-2.9910939,0.53400403,-0.853219,1.723016,0.25014216,-0.18814796,2.2085092,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0217130734351758,0.0263957223311871,0.0109781301586374,0.0362095134972237,26
logo_336,2,-11.038864,1.3715284,-5.5629563,9.736662,4.641099,3.4597304,0.07912394,-0.38362375,-0.74813336,0.74794525,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.025986207883811,0.0494073746628172,0.0162413810390913,0.0247036873314086,26
logo_336,21,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.9994788884289574,0.9503285038931965,0.4997394442144787,0.5248192414668175,26
logo_336,22,4.163339,-3.9025657,4.2488794,-4.4932513,-3.215315,2.8651483,0.45626476,-0.37809065,-1.4569868,0.23360567,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.1466587933329771,0.1393740273009983,0.2772064824079142,0.5293918579643131,26
logo_336,24,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,255,242,0,0,0,0,28.115384615384617,226.8846153846154,21.57692307692308,220.42307692307693,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9503450104797808,0.5,0.5248274947601097,26
logo_336,23,3.3605192,13.943755,12.057316,3.7168941,-0.84564716,-1.4602774,-0.3260294,-0.050915506,0.1530751,0.028914202,0.0,1.0,1.0,255,255,255,0,0,0,28.115384615384617,226.8846153846154,21.57692307692308,233.42307692307693,11.692307692307692,243.30769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9503450104797808,0.5,0.5248274947601097,26
logo_336,25,3.866943,-7.268567,0.79964024,4.6653376,-1.4494699,-0.43124047,-2.4094958,-3.307625,-0.578958,-0.6499403,0.0,1.0,1.0,221,64,49,0,0,0,28.115384615384617,192.8846153846154,21.57692307692308,42.42307692307692,11.692307692307692,37.30769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.1466587933329771,0.1393740273009983,0.2772064824079142,0.5293918579643131,26
logo_336,3,-12.631795,1.6267604,-3.8804576,4.6102185,-0.4148691,0.7450407,-0.34697494,0.3455221,0.549169,-0.11372642,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0260035772319169,0.0494073746628172,0.0149472801152812,0.0247036873314086,26
logo_336,4,-12.388259,1.1750846,-4.5004587,6.245716,0.54823124,1.258884,-0.5448032,-0.08184997,0.43553993,-0.059414733,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0259340953926554,0.0494073746628172,0.0162153247935135,0.0247036873314086,26
logo_336,5,-12.556017,1.4093269,-4.4782457,6.2115045,0.28301716,0.75124395,-0.48686254,0.38206282,0.27052572,-0.08384592,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0277406232134551,0.0494073746628172,0.0171185887039133,0.0247036873314086,26
logo_336,8,-12.496092,1.3786258,-4.1853576,5.5067763,0.17267862,0.9689241,-0.47397977,0.22539903,0.6766808,-0.16558842,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.025986207883811,0.0494073746628172,0.0162413810390913,0.0247036873314086,26
logo_336,6,-12.468773,1.2493867,-3.995134,5.1372623,0.107669696,1.0391482,-0.5525644,-0.10205009,0.62395036,-0.15364826,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.025986207883811,0.0494073746628172,0.0162413810390913,0.0247036873314086,26
logo_336,7,-12.854896,1.9608344,-2.9406292,2.815829,0.68974054,-0.5002465,2.710583,-0.6252449,-0.15055943,-1.2416219,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0267157649726382,0.0494073746628172,0.0166061595835049,0.0247036873314086,26
logo_336,9,-12.647923,2.1168966,-1.9458213,0.35789812,-0.12198686,-0.62141377,1.3654172,-0.04727498,0.3947578,0.02236726,0.0,1.0,1.0,0,0,0,0,0,0,28.115384615384617,-28.115384615384617,21.57692307692308,-21.57692307692308,11.692307692307692,-11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.025986207883811,0.0494073746628173,0.0162413810390913,0.0247036873314086,26
logo_337,1,-11.514478,2.0931811,-2.4687827,2.4224873,0.23235926,0.12206624,-1.6781363,-1.0557865,-0.58621794,-0.41041958,0.0,1.0,1.0,255,255,255,0,0,0,206.7586206896552,48.241379310344826,200.17241379310343,54.82758620689654,199.20689655172413,55.79310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0443988952881156,0.0632687789328126,0.0294950407665181,0.0351349161696561,29
logo_337,0,-9.896672,4.151952,-0.00836872,-2.5100098,0.29719484,-0.6050761,1.9611461,-0.61971265,-0.9637491,1.9393559,0.0,1.0,1.0,0,0,0,0,0,0,206.7586206896552,-206.7586206896552,200.17241379310343,-200.17241379310343,199.20689655172413,-199.20689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0277232538653492,0.0632687789328126,0.0187253556809814,0.0351349161696561,29
logo_337,10,-11.817771,2.142854,-1.9564012,1.66586,-0.36031398,0.02612086,-1.3480141,-1.2587593,-0.8105741,-0.1630268,0.0,1.0,1.0,255,255,255,0,0,0,206.7586206896552,48.241379310344826,200.17241379310343,54.82758620689654,199.20689655172413,55.79310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0359221108982093,0.0667693056360624,0.0241449391433805,0.0333846528180312,29
logo_337,11,-9.311683,3.5703275,0.79352605,-3.355755,0.51301336,-1.2502949,2.1350021,-0.05384401,-0.6766771,2.465849,0.0,1.0,1.0,0,0,0,0,0,0,206.7586206896552,-206.7586206896552,200.17241379310343,-200.17241379310343,199.20689655172413,-199.20689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.009241084621783,0.0211328093566566,0.0062186246139066,0.0562029009577341,29
logo_337,13,-11.419316,1.0007409,-1.3597142,-0.96736026,-0.040434297,-0.05677435,-0.56577086,0.42636895,0.3718306,-0.11339879,0.0,1.0,1.0,255,255,255,0,0,0,206.7586206896552,48.241379310344826,200.17241379310343,54.82758620689654,199.20689655172413,55.79310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0112560579603673,0.0159468438703605,0.0076430023187679,0.059055181975197,29
logo_337,12,-9.148411,2.7919877,0.5420849,-4.3394895,1.2134641,0.12038228,-1.1249454,-0.05736056,-0.632116,-0.028300323,0.0,1.0,1.0,255,255,255,0,0,0,206.7586206896552,48.241379310344826,200.17241379310343,54.82758620689654,199.20689655172413,55.79310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0147996317627052,0.0211328093566566,0.009831680255506,0.0562029009577341,29
logo_337,14,-12.093907,0.86335224,-2.3103466,1.3020605,0.05556306,-0.1295467,-0.64431125,0.41634542,0.6511139,-0.2335124,0.0,1.0,1.0,255,255,255,0,0,0,206.7586206896552,48.241379310344826,200.17241379310343,54.82758620689654,199.20689655172413,55.79310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0112560579603673,0.0159468438703605,0.0077124841580294,0.0587958837008822,29
logo_337,15,-12.126685,0.7396069,-2.1935685,1.2847713,-0.08746796,-0.06767096,-0.5895445,0.32187057,0.6351052,-0.19551404,0.0,1.0,1.0,255,255,255,0,0,0,206.7586206896552,48.241379310344826,200.17241379310343,54.82758620689654,199.20689655172413,55.79310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0114645034781519,0.0162061421446753,0.0072608522028295,0.0589255328380396,29
logo_337,19,-9.174228,2.7324696,0.59993297,-4.281967,1.2341088,0.026823385,-1.1677728,-0.14228249,-0.6192748,-0.025647124,0.0,1.0,1.0,255,255,255,0,0,0,206.7586206896552,48.241379310344826,200.17241379310343,54.82758620689654,199.20689655172413,55.79310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0027097917311995,0.0222996515910732,0.0036477965612301,0.0556194798405258,29
logo_337,16,-11.408862,1.0351135,-1.3556986,-0.97336096,0.026217937,0.09602214,-0.5838144,0.30737424,0.45501745,-0.12979026,0.0,1.0,1.0,255,255,255,0,0,0,206.7586206896552,48.241379310344826,200.17241379310343,54.82758620689654,199.20689655172413,55.79310344827587,0.0,0.0,0.0,0.0,0.0,0.0,0.0078514478365525,0.0197714934165039,0.0042731331145839,0.0571428572021253,29
