id,total_len,nb_groups,len_groups,max_len_group,start_pos
logo_321_1,20,1,[20],20,"[P(4.117600917816162, 2.646944046020508)]"
logo_321_10,5,1,[5],5,"[P(11.91260051727295, 9.061666488647461)]"
logo_321_3,25,1,[25],25,"[P(4.120934009552002, 2.646944046020508)]"
logo_321_11,24,1,[24],24,"[P(11.91260051727295, 9.051666259765625)]"
logo_321_2,16,1,[16],16,"[P(4.33232307434082, 2.646944046020508)]"
logo_321_4,14,1,[14],14,"[P(4.115933895111084, 2.646944046020508)]"
logo_321_5,15,1,[15],15,"[P(4.068434238433838, 2.646944046020508)]"
logo_321_6,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_321_8,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_321_7,4,1,[4],4,"[P(9.848989486694336, 9.04888916015625)]"
logo_321_9,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_322_10,62,1,[62],62,"[P(4.086489677429199, 3.3199996948242188)]"
logo_322_1,43,1,[43],43,"[P(4.416489601135254, 2.8299999237060547)]"
logo_322_0,16,1,[16],16,"[P(4.00426721572876, 2.9255552291870117)]"
logo_322_12,17,1,[17],17,"[P(4.2420454025268555, 3.691110610961914)]"
logo_322_11,24,1,[24],24,"[P(4.037600517272949, 3.691110610961914)]"
logo_322_13,20,1,[20],20,"[P(4.035378456115723, 3.7033329010009766)]"
logo_322_15,23,1,[23],23,"[P(4.144267559051514, 3.768888473510742)]"
logo_322_16,27,1,[27],27,"[P(4.0520453453063965, 3.673333168029785)]"
logo_322_17,42,1,[42],42,"[P(4.140933990478516, 3.7733335494995117)]"
logo_322_14,32,1,[32],32,"[P(4.12760066986084, 3.768888473510742)]"
logo_322_20,21,1,[21],21,"[P(4.0520453453063965, 3.7755556106567383)]"
logo_322_19,27,1,[27],27,"[P(4.058712005615234, 3.691110610961914)]"
logo_322_2,28,1,[28],28,"[P(4.323156356811523, 3.4455556869506836)]"
logo_322_21,33,1,[33],33,"[P(4.110934257507324, 3.768888473510742)]"
logo_322_22,31,1,[31],31,"[P(4.069822788238525, 3.7133331298828125)]"
logo_322_24,35,1,[35],35,"[P(4.222044944763184, 3.673333168029785)]"
logo_322_25,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_322_23,35,1,[35],35,"[P(4.12760066986084, 3.768888473510742)]"
logo_322_28,4,1,[4],4,"[P(8.241211891174316, 9.963055610656738)]"
logo_322_26,4,1,[4],4,"[P(5.568711757659912, 10.25777816772461)]"
logo_322_27,4,1,[4],4,"[P(8.241211891174316, 9.963055610656738)]"
logo_322_29,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_322_4,29,1,[29],29,"[P(4.092045307159424, 2.7988882064819336)]"
logo_322_3,35,1,[35],35,"[P(4.117600917816162, 2.7666664123535156)]"
logo_322_30,20,1,[20],20,"[P(6.86732292175293, 10.291666984558105)]"
logo_322_7,39,1,[39],39,"[P(4.117600917816162, 2.634444236755371)]"
logo_322_6,32,1,[32],32,"[P(4.102045059204102, 2.841111183166504)]"
logo_322_8,72,1,[72],72,"[P(4.338711738586426, 3.34999942779541)]"
logo_323_0,8,1,[8],8,"[P(4.045378684997559, 3.384444236755371)]"
logo_322_9,59,1,[59],59,"[P(4.255378723144531, 2.7955551147460938)]"
logo_323_12,27,1,[27],27,"[P(4.165378570556641, 3.3722219467163086)]"
logo_323_1,56,1,[56],56,"[P(4.255378723144531, 3.366666793823242)]"
logo_323_11,21,1,[21],21,"[P(4.012045383453369, 3.384444236755371)]"
logo_323_16,12,1,[12],12,"[P(4.039823055267334, 3.623332977294922)]"
logo_323_15,24,1,[24],24,"[P(4.039823055267334, 3.623332977294922)]"
logo_323_14,8,1,[8],8,"[P(4.029822826385498, 3.623332977294922)]"
logo_323_13,37,1,[37],37,"[P(4.317600727081299, 3.566666603088379)]"
logo_323_17,21,1,[21],21,"[P(4.039823055267334, 3.623332977294922)]"
logo_323_19,20,1,[20],20,"[P(4.039823055267334, 3.623332977294922)]"
logo_323_2,32,1,[32],32,"[P(4.255378723144531, 3.566666603088379)]"
logo_323_20,39,1,[39],39,"[P(4.039823055267334, 3.623332977294922)]"
logo_323_18,30,1,[30],30,"[P(4.039823055267334, 3.623332977294922)]"
logo_323_23,16,1,[16],16,"[P(4.014267444610596, 3.623332977294922)]"
logo_323_22,19,1,[19],19,"[P(4.156489372253418, 3.623332977294922)]"
logo_323_21,36,1,[36],36,"[P(4.20204496383667, 3.615555763244629)]"
logo_323_24,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_323_26,4,1,[4],4,"[P(8.032878875732422, 7.696944236755371)]"
logo_323_28,4,1,[4],4,"[P(11.927323341369629, 11.560277938842773)]"
logo_323_25,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_323_27,4,1,[4],4,"[P(8.032878875732422, 11.560277938842773)]"
logo_323_4,44,1,[44],44,"[P(4.233156204223633, 3.5699996948242188)]"
logo_323_5,24,1,[24],24,"[P(4.028711795806885, 3.5799999237060547)]"
logo_323_3,24,1,[24],24,"[P(4.0276007652282715, 3.3688888549804688)]"
logo_323_6,24,1,[24],24,"[P(4.028711795806885, 3.3688888549804688)]"
logo_323_7,39,1,[39],39,"[P(4.246489524841309, 3.561110496520996)]"
logo_323_8,10,1,[10],10,"[P(4.028711795806885, 3.3688888549804688)]"
logo_324_1,16,1,[16],16,"[P(4.465378284454346, 3.046666145324707)]"
logo_323_9,63,1,[63],63,"[P(4.247600555419922, 3.3511104583740234)]"
logo_324_11,25,1,[25],25,"[P(4.062045097351074, 3.538888931274414)]"
logo_324_12,22,1,[22],22,"[P(4.199822902679443, 3.641111373901367)]"
logo_324_13,14,1,[14],14,"[P(4.25093412399292, 3.641111373901367)]"
logo_324_10,8,1,[8],8,"[P(4.065378665924072, 3.538888931274414)]"
logo_324_16,19,1,[19],19,"[P(4.099822998046875, 3.5722217559814453)]"
logo_324_15,27,1,[27],27,"[P(4.173156261444092, 3.641111373901367)]"
logo_324_14,46,1,[46],46,"[P(4.177600860595703, 3.641111373901367)]"
logo_324_19,10,1,[10],10,"[P(4.00426721572876, 3.538888931274414)]"
logo_324_17,10,1,[10],10,"[P(4.103156089782715, 3.510000228881836)]"
logo_324_20,17,1,[17],17,"[P(4.255378723144531, 3.641111373901367)]"
logo_324_21,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_324_2,13,1,[13],13,"[P(4.1476006507873535, 3.0299997329711914)]"
logo_324_22,4,1,[4],4,"[P(5.497600555419922, 9.979999542236328)]"
logo_324_23,4,1,[4],4,"[P(9.92565631866455, 9.95111083984375)]"
logo_324_24,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_324_26,4,1,[4],4,"[P(9.92565631866455, 9.95111083984375)]"
logo_324_3,23,1,[23],23,"[P(4.400934219360352, 3.3077774047851562)]"
logo_324_4,41,1,[41],41,"[P(4.3409342765808105, 3.3077774047851562)]"
logo_324_6,20,1,[20],20,"[P(4.489822864532471, 3.0411109924316406)]"
logo_324_5,42,1,[42],42,"[P(4.3831562995910645, 3.3077774047851562)]"
logo_324_7,20,1,[20],20,"[P(4.533156394958496, 3.309999465942383)]"
logo_324_25,58,1,[58],58,"[P(5.692878723144531, 10.026666641235352)]"
logo_324_8,17,1,[17],17,"[P(4.368711948394775, 3.017777442932129)]"
logo_324_9,9,1,[9],9,"[P(4.289823055267334, 3.0444440841674805)]"
logo_325_0,8,1,[8],8,"[P(4.275378704071045, 3.5833330154418945)]"
logo_325_10,22,1,[22],22,"[P(4.104267597198486, 2.788888931274414)]"
logo_325_1,44,1,[44],44,"[P(4.086489677429199, 3.6177778244018555)]"
logo_325_12,14,1,[14],14,"[P(4.630934238433838, 2.788888931274414)]"
logo_325_11,20,1,[20],20,"[P(4.102600574493408, 2.788888931274414)]"
logo_325_14,30,1,[30],30,"[P(4.4676008224487305, 2.788888931274414)]"
logo_325_16,14,1,[14],14,"[P(4.104267597198486, 2.788888931274414)]"
logo_325_13,16,1,[16],16,"[P(4.297878265380859, 2.788888931274414)]"
logo_325_17,8,1,[8],8,"[P(4.261489391326904, 2.788888931274414)]"
logo_325_15,16,1,[16],16,"[P(4.110100746154785, 2.788888931274414)]"
logo_325_18,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_325_19,4,1,[4],4,"[P(8.05065631866455, 7.856388568878174)]"
logo_325_2,22,1,[22],22,"[P(4.1720452308654785, 3.714444160461426)]"
logo_325_20,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_325_21,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_325_22,21,1,[21],21,"[P(12.018989562988281, 7.8652777671813965)]"
logo_325_3,24,1,[24],24,"[P(4.160933971405029, 3.633333206176758)]"
logo_325_5,28,1,[28],28,"[P(4.099822998046875, 3.714444160461426)]"
logo_325_23,82,1,[82],82,"[P(12.018989562988281, 8.264721870422363)]"
logo_325_4,60,1,[60],60,"[P(4.243156433105469, 3.6922216415405273)]"
logo_325_6,40,1,[40],40,"[P(4.1687116622924805, 3.714444160461426)]"
logo_325_8,33,1,[33],33,"[P(4.145378589630127, 3.5900001525878906)]"
logo_326_10,23,1,[23],23,"[P(4.17648983001709, 3.4677772521972656)]"
logo_325_7,28,1,[28],28,"[P(4.215378284454346, 3.577777862548828)]"
logo_326_1,61,1,[61],61,"[P(4.45204496383667, 3.3333330154418945)]"
logo_325_9,25,1,[25],25,"[P(4.188711643218994, 3.714444160461426)]"
logo_326_14,40,1,[40],40,"[P(4.216489791870117, 3.6066665649414062)]"
logo_326_13,28,1,[28],28,"[P(4.032045364379883, 3.3477773666381836)]"
logo_326_12,64,1,[64],64,"[P(4.333156108856201, 3.342222213745117)]"
logo_326_17,39,1,[39],39,"[P(4.598711967468262, 2.827777862548828)]"
logo_326_16,61,1,[61],61,"[P(4.797600746154785, 2.821110725402832)]"
logo_326_19,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_326_18,28,1,[28],28,"[P(4.054267406463623, 2.8466663360595703)]"
logo_326_22,4,1,[4],4,"[P(11.482322692871094, 10.77138900756836)]"
logo_326_21,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_326_2,58,1,[58],58,"[P(4.218711853027344, 3.6066665649414062)]"
logo_326_20,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_326_4,34,1,[34],34,"[P(4.409822940826416, 3.3477773666381836)]"
logo_326_3,29,1,[29],29,"[P(4.327600955963135, 3.6122217178344727)]"
logo_326_5,33,1,[33],33,"[P(4.290934085845947, 3.6111106872558594)]"
logo_326_6,39,1,[39],39,"[P(4.339822769165039, 3.3377771377563477)]"
logo_326_8,19,1,[19],19,"[P(4.153156280517578, 3.3899993896484375)]"
logo_326_9,52,1,[52],52,"[P(4.184267520904541, 3.6066665649414062)]"
logo_326_7,31,1,[31],31,"[P(4.033156394958496, 3.3477773666381836)]"
logo_327_12,23,1,[23],23,"[P(4.152045249938965, 3.7566661834716797)]"
logo_327_1,23,1,[23],23,"[P(4.530933856964111, 3.130000114440918)]"
logo_327_11,47,1,[47],47,"[P(4.0420451164245605, 3.7566661834716797)]"
logo_327_13,32,1,[32],32,"[P(4.043156147003174, 3.7566661834716797)]"
logo_327_15,34,1,[34],34,"[P(4.192045211791992, 3.7522220611572266)]"
logo_327_14,40,1,[40],40,"[P(4.02315616607666, 3.7566661834716797)]"
logo_327_16,10,1,[10],10,"[P(4.109822750091553, 3.8866662979125977)]"
logo_327_18,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_327_17,29,1,[29],29,"[P(4.192045211791992, 3.7566661834716797)]"
logo_327_19,4,1,[4],4,"[P(6.983989715576172, 9.30138874053955)]"
logo_327_21,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_327_22,4,1,[4],4,"[P(6.983989715576172, 9.30138874053955)]"
logo_327_2,47,1,[47],47,"[P(4.158711910247803, 3.130000114440918)]"
logo_327_20,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_327_6,33,1,[33],33,"[P(4.14982271194458, 3.130000114440918)]"
logo_327_4,24,1,[24],24,"[P(4.076489448547363, 3.130000114440918)]"
logo_327_5,40,1,[40],40,"[P(4.07537841796875, 3.130000114440918)]"
logo_327_3,35,1,[35],35,"[P(4.685378551483154, 3.114443778991699)]"
logo_327_9,34,1,[34],34,"[P(4.673156261444092, 3.114443778991699)]"
logo_327_8,67,1,[67],67,"[P(4.5631561279296875, 3.114443778991699)]"
logo_327_7,46,1,[46],46,"[P(4.685378551483154, 3.114443778991699)]"
logo_328_0,8,1,[8],8,"[P(4.144267559051514, 2.936666488647461)]"
logo_328_1,13,1,[13],13,"[P(4.137600898742676, 2.936666488647461)]"
logo_328_10,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_328_12,10,1,[10],10,"[P(12.055933952331543, 9.831666946411133)]"
logo_328_11,4,1,[4],4,"[P(8.312045097351074, 7.365833282470703)]"
logo_328_13,10,1,[10],10,"[P(12.055933952331543, 8.291666030883789)]"
logo_328_4,17,1,[17],17,"[P(4.116489410400391, 3.186666488647461)]"
logo_328_5,17,1,[17],17,"[P(4.583156108856201, 3.1711111068725586)]"
logo_328_3,28,1,[28],28,"[P(4.568711757659912, 3.1711111068725586)]"
logo_328_2,20,1,[20],20,"[P(4.4676008224487305, 3.1711111068725586)]"
logo_328_6,22,1,[22],22,"[P(4.456489562988281, 3.1711111068725586)]"
logo_328_7,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_328_9,4,1,[4],4,"[P(9.337323188781738, 8.291666030883789)]"
logo_328_8,4,1,[4],4,"[P(8.312045097351074, 7.365833282470703)]"
logo_329_1,10,1,[10],10,"[P(4.170934200286865, 3.284722328186035)]"
logo_329_10,10,1,[10],10,"[P(4.136767387390137, 3.688333511352539)]"
logo_329_0,12,1,[12],12,"[P(4.078156471252441, 3.3291664123535156)]"
logo_329_12,21,1,[21],21,"[P(4.168989658355713, 3.70444393157959)]"
logo_329_11,20,1,[20],20,"[P(4.036489486694336, 3.7083330154418945)]"
logo_329_14,4,1,[4],4,"[P(4.036489486694336, 3.7083330154418945)]"
logo_329_13,12,1,[12],12,"[P(4.036489486694336, 3.7083330154418945)]"
logo_329_15,8,1,[8],8,"[P(4.184267520904541, 3.7074995040893555)]"
logo_329_17,11,1,[11],11,"[P(4.036489486694336, 3.7083330154418945)]"
logo_329_16,12,1,[12],12,"[P(4.036489486694336, 3.7083330154418945)]"
logo_329_18,8,1,[8],8,"[P(4.036489486694336, 3.689999580383301)]"
logo_329_2,4,1,[4],4,"[P(4.078156471252441, 3.3291664123535156)]"
logo_329_21,20,1,[20],20,"[P(4.036489486694336, 3.7083330154418945)]"
logo_329_20,41,1,[41],41,"[P(4.130378723144531, 3.7041664123535156)]"
logo_329_22,22,1,[22],22,"[P(4.124267578125, 3.7041664123535156)]"
logo_329_24,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_329_23,25,1,[25],25,"[P(4.170656204223633, 3.702777862548828)]"
logo_329_25,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_329_27,9,1,[9],9,"[P(7.313989639282227, 12.263055801391602)]"
logo_329_26,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_329_4,9,1,[9],9,"[P(4.014267444610596, 3.3291664123535156)]"
logo_329_3,6,1,[6],6,"[P(4.078156471252441, 3.3291664123535156)]"
logo_329_6,6,1,[6],6,"[P(4.088989734649658, 3.3291664123535156)]"
logo_329_8,12,1,[12],12,"[P(4.078156471252441, 3.3291664123535156)]"
logo_32_0,4,1,[4],4,"[P(3.061415672302246, 8.176992416381836)]"
logo_329_7,26,1,[26],26,"[P(4.392878532409668, 3.3183326721191406)]"
logo_329_9,20,1,[20],20,"[P(4.078156471252441, 3.3291664123535156)]"
logo_32_1,5,1,[5],5,"[P(3.198763847351074, 8.371320724487305)]"
logo_32_10,5,1,[5],5,"[P(3.131837844848633, 8.296331405639648)]"
logo_32_100,5,1,[5],5,"[P(4.4155354499816895, 8.590377807617188)]"
logo_32_102,5,1,[5],5,"[P(4.514178276062012, 8.727455139160156)]"
logo_32_101,5,1,[5],5,"[P(4.472248554229736, 8.666979789733887)]"
logo_32_103,5,1,[5],5,"[P(4.443488597869873, 8.614298820495605)]"
logo_32_104,5,1,[5],5,"[P(4.394570350646973, 8.545490264892578)]"
logo_32_107,5,1,[5],5,"[P(4.4485955238342285, 8.627737998962402)]"
logo_32_106,5,1,[5],5,"[P(4.481387138366699, 8.676387786865234)]"
logo_32_105,5,1,[5],5,"[P(4.433544158935547, 8.581507682800293)]"
logo_32_109,5,1,[5],5,"[P(4.289745807647705, 8.457061767578125)]"
logo_32_11,5,1,[5],5,"[P(3.078080177307129, 8.252519607543945)]"
logo_32_108,5,1,[5],5,"[P(4.324419021606445, 8.47910213470459)]"
logo_32_110,5,1,[5],5,"[P(4.373874664306641, 8.49496078491211)]"
logo_32_112,4,1,[4],4,"[P(4.582986354827881, 8.504098892211914)]"
logo_32_111,5,1,[5],5,"[P(4.364198207855225, 8.457599639892578)]"
logo_32_115,5,1,[5],5,"[P(4.961429595947266, 8.657841682434082)]"
logo_32_114,5,1,[5],5,"[P(4.848273277282715, 8.60919189453125)]"
logo_32_116,5,1,[5],5,"[P(5.046096324920654, 8.697352409362793)]"
logo_32_113,5,1,[5],5,"[P(4.747749328613281, 8.560274124145508)]"
logo_32_118,5,1,[5],5,"[P(4.964386463165283, 8.546834945678711)]"
logo_32_12,5,1,[5],5,"[P(3.2097835540771484, 8.327777862548828)]"
logo_32_119,5,1,[5],5,"[P(4.968418121337891, 8.578282356262207)]"
logo_32_117,5,1,[5],5,"[P(4.897460460662842, 8.62021255493164)]"
logo_32_120,5,1,[5],5,"[P(5.010347843170166, 8.657303810119629)]"
logo_32_122,5,1,[5],5,"[P(4.672221660614014, 8.541996955871582)]"
logo_32_125,5,1,[5],5,"[P(4.964117527008057, 8.489047050476074)]"
logo_32_124,5,1,[5],5,"[P(4.876226425170898, 8.513774871826172)]"
logo_32_121,5,1,[5],5,"[P(4.953366756439209, 8.62128734588623)]"
logo_32_123,5,1,[5],5,"[P(4.615777492523193, 8.53554630279541)]"
logo_32_127,12,1,[12],12,"[P(7.189087390899658, 13.721677780151367)]"
logo_32_129,18,1,[18],18,"[P(9.83873176574707, 13.749093055725098)]"
logo_32_13,5,1,[5],5,"[P(3.194462776184082, 8.253594398498535)]"
logo_32_126,21,1,[21],21,"[P(5.0154547691345215, 13.203198432922363)]"
logo_32_128,21,1,[21],21,"[P(8.126596450805664, 13.718989372253418)]"
logo_32_130,23,1,[23],23,"[P(12.3948392868042, 13.718990325927734)]"
logo_32_132,16,1,[16],16,"[P(17.157642364501953, 13.718990325927734)]"
logo_32_131,21,1,[21],21,"[P(14.936433792114258, 13.718989372253418)]"
logo_32_133,16,1,[16],16,"[P(19.168121337890625, 13.718990325927734)]"
logo_32_15,5,1,[5],5,"[P(3.5495223999023438, 7.763338088989258)]"
logo_32_14,4,1,[4],4,"[P(3.856471061706543, 7.793979167938232)]"
logo_32_134,66,1,[66],66,"[P(12.706894874572754, 8.722618103027344)]"
logo_32_16,5,1,[5],5,"[P(3.707028388977051, 7.71146297454834)]"
logo_32_18,5,1,[5],5,"[P(4.077139854431152, 7.689423084259033)]"
logo_32_19,5,1,[5],5,"[P(3.799220085144043, 7.696142673492432)]"
logo_32_17,5,1,[5],5,"[P(3.889799118041992, 7.7447919845581055)]"
logo_32_20,5,1,[5],5,"[P(3.2654218673706055, 8.011154174804688)]"
logo_32_2,5,1,[5],5,"[P(3.2742910385131836, 8.516462326049805)]"
logo_32_22,5,1,[5],5,"[P(3.965865135192871, 7.805267810821533)]"
logo_32_21,5,1,[5],5,"[P(3.3971242904663086, 7.985620021820068)]"
logo_32_23,5,1,[5],5,"[P(3.8892621994018555, 7.900416374206543)]"
logo_32_24,5,1,[5],5,"[P(3.415670394897461, 7.749898910522461)]"
logo_32_25,5,1,[5],5,"[P(3.315951347351074, 7.756886959075928)]"
logo_32_27,5,1,[5],5,"[P(3.005779266357422, 8.094207763671875)]"
logo_32_26,5,1,[5],5,"[P(3.090982437133789, 8.049859046936035)]"
logo_32_29,5,1,[5],5,"[P(3.967745780944824, 8.002821922302246)]"
logo_32_28,4,1,[4],4,"[P(4.207230091094971, 8.024593353271484)]"
logo_32_30,5,1,[5],5,"[P(4.090847969055176, 7.966268062591553)]"
logo_32_31,5,1,[5],5,"[P(4.233033657073975, 7.989651679992676)]"
logo_32_3,5,1,[5],5,"[P(3.3629884719848633, 8.668054580688477)]"
logo_32_32,5,1,[5],5,"[P(4.379250526428223, 7.95067834854126)]"
logo_32_33,5,1,[5],5,"[P(4.162343978881836, 7.955516338348389)]"
logo_32_36,5,1,[5],5,"[P(4.2927021980285645, 8.0326566696167)]"
logo_32_35,5,1,[5],5,"[P(3.8489456176757812, 8.159521102905273)]"
logo_32_37,5,1,[5],5,"[P(4.232495307922363, 8.09931468963623)]"
logo_32_34,5,1,[5],5,"[P(3.746540069580078, 8.177260398864746)]"
logo_32_38,5,1,[5],5,"[P(3.863459587097168, 7.993414402008057)]"
logo_32_4,5,1,[5],5,"[P(3.427764892578125, 8.787393569946289)]"
logo_32_39,5,1,[5],5,"[P(3.7857818603515625, 7.998521327972412)]"
logo_32_41,5,1,[5],5,"[P(3.544147491455078, 8.236124038696289)]"
logo_32_42,4,1,[4],4,"[P(4.7192583084106445, 8.124310493469238)]"
logo_32_43,5,1,[5],5,"[P(4.502621173858643, 8.105764389038086)]"
logo_32_40,5,1,[5],5,"[P(3.610804557800293, 8.204407691955566)]"
logo_32_44,5,1,[5],5,"[P(4.613895893096924, 8.074586868286133)]"
logo_32_45,5,1,[5],5,"[P(4.742642402648926, 8.094745635986328)]"
logo_32_46,5,1,[5],5,"[P(4.87515115737915, 8.061416625976562)]"
logo_32_48,5,1,[5],5,"[P(4.302109718322754, 8.256282806396484)]"
logo_32_47,5,1,[5],5,"[P(4.678941249847412, 8.065178871154785)]"
logo_32_5,5,1,[5],5,"[P(3.318370819091797, 8.564037322998047)]"
logo_32_51,5,1,[5],5,"[P(4.742373466491699, 8.188817977905273)]"
logo_32_50,5,1,[5],5,"[P(4.796935558319092, 8.13156795501709)]"
logo_32_49,5,1,[5],5,"[P(4.394839286804199, 8.240693092346191)]"
logo_32_54,5,1,[5],5,"[P(4.179008483886719, 8.279397964477539)]"
logo_32_52,5,1,[5],5,"[P(4.408278465270996, 8.097702026367188)]"
logo_32_53,5,1,[5],5,"[P(4.337858200073242, 8.102002143859863)]"
logo_32_55,5,1,[5],5,"[P(4.119070053100586, 8.306544303894043)]"
logo_32_56,4,1,[4],4,"[P(4.987501621246338, 8.278860092163086)]"
logo_32_58,5,1,[5],5,"[P(4.89208459854126, 8.235855102539062)]"
logo_32_57,5,1,[5],5,"[P(4.7912917137146, 8.262733459472656)]"
logo_32_60,5,1,[5],5,"[P(5.1286115646362305, 8.224297523498535)]"
logo_32_59,5,1,[5],5,"[P(5.008735179901123, 8.253057479858398)]"
logo_32_61,5,1,[5],5,"[P(4.950678825378418, 8.227791786193848)]"
logo_32_6,5,1,[5],5,"[P(3.242036819458008, 8.427495956420898)]"
logo_32_65,5,1,[5],5,"[P(5.008198261260986, 8.334228515625)]"
logo_32_62,5,1,[5],5,"[P(4.60959529876709, 8.392017364501953)]"
logo_32_64,5,1,[5],5,"[P(5.057384490966797, 8.284772872924805)]"
logo_32_66,5,1,[5],5,"[P(4.705550193786621, 8.255744934082031)]"
logo_32_63,5,1,[5],5,"[P(4.693993091583252, 8.378578186035156)]"
logo_32_68,5,1,[5],5,"[P(4.498588562011719, 8.412176132202148)]"
logo_32_67,5,1,[5],5,"[P(4.641849517822266, 8.25950813293457)]"
logo_32_7,5,1,[5],5,"[P(3.3027820587158203, 8.498185157775879)]"
logo_32_69,5,1,[5],5,"[P(4.443758010864258, 8.435291290283203)]"
logo_32_70,4,1,[4],4,"[P(3.5382347106933594, 8.290148735046387)]"
logo_32_71,5,1,[5],5,"[P(3.670206069946289, 8.432602882385254)]"
logo_32_72,5,1,[5],5,"[P(3.7481517791748047, 8.542264938354492)]"
logo_32_73,5,1,[5],5,"[P(3.836581230163574, 8.65542221069336)]"
logo_32_74,5,1,[5],5,"[P(3.902970314025879, 8.745195388793945)]"
logo_32_76,5,1,[5],5,"[P(3.7895450592041016, 8.468619346618652)]"
logo_32_77,5,1,[5],5,"[P(3.7675046920776367, 8.523988723754883)]"
logo_32_75,5,1,[5],5,"[P(3.7882003784179688, 8.575593948364258)]"
logo_32_78,5,1,[5],5,"[P(3.850020408630371, 8.669130325317383)]"
logo_32_8,5,1,[5],5,"[P(3.3772335052490234, 8.686869621276855)]"
logo_32_80,5,1,[5],5,"[P(3.6086549758911133, 8.37938404083252)]"
logo_32_79,5,1,[5],5,"[P(3.836581230163574, 8.596290588378906)]"
logo_32_81,5,1,[5],5,"[P(3.5613489151000977, 8.35008716583252)]"
logo_32_83,5,1,[5],5,"[P(3.6516599655151367, 8.336647987365723)]"
logo_32_85,5,1,[5],5,"[P(4.03494119644165, 8.45276165008545)]"
logo_32_82,5,1,[5],5,"[P(3.6731624603271484, 8.395511627197266)]"
logo_32_84,4,1,[4],4,"[P(3.950275421142578, 8.336379051208496)]"
logo_32_86,5,1,[5],5,"[P(4.083322525024414, 8.540921211242676)]"
logo_32_87,5,1,[5],5,"[P(4.138690948486328, 8.632307052612305)]"
logo_32_89,5,1,[5],5,"[P(4.1096625328063965, 8.568875312805176)]"
logo_32_88,5,1,[5],5,"[P(4.17981481552124, 8.704608917236328)]"
logo_32_9,5,1,[5],5,"[P(3.325897216796875, 8.590377807617188)]"
logo_32_90,5,1,[5],5,"[P(4.061551094055176, 8.486090660095215)]"
logo_32_94,5,1,[5],5,"[P(3.994624137878418, 8.408143997192383)]"
logo_32_91,5,1,[5],5,"[P(4.098373889923096, 8.528019905090332)]"
logo_32_92,5,1,[5],5,"[P(4.1475605964660645, 8.643596649169922)]"
logo_32_93,5,1,[5],5,"[P(4.1150383949279785, 8.585270881652832)]"
logo_32_95,5,1,[5],5,"[P(3.9626388549804688, 8.383147239685059)]"
logo_32_97,5,1,[5],5,"[P(4.028221607208252, 8.378578186035156)]"
logo_32_98,4,1,[4],4,"[P(4.278726100921631, 8.41862678527832)]"
logo_32_96,5,1,[5],5,"[P(4.039510726928711, 8.424808502197266)]"
logo_32_99,5,1,[5],5,"[P(4.367155075073242, 8.517000198364258)]"
logo_330_10,6,1,[6],6,"[P(4.077600955963135, 3.3999996185302734)]"
logo_330_11,23,1,[23],23,"[P(4.083156108856201, 3.3999996185302734)]"
logo_330_1,41,1,[41],41,"[P(7.0420451164245605, 0.13777732849121094)]"
logo_330_12,8,1,[8],8,"[P(4.4787116050720215, 3.3999996185302734)]"
logo_330_14,10,1,[10],10,"[P(4.077600955963135, 3.3999996185302734)]"
logo_330_13,12,1,[12],12,"[P(4.077600955963135, 3.3999996185302734)]"
logo_330_15,13,1,[13],13,"[P(4.085378646850586, 3.3999996185302734)]"
logo_330_16,4,1,[4],4,"[P(4.093156337738037, 3.3999996185302734)]"
logo_330_18,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_330_19,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
logo_330_17,18,1,[18],18,"[P(4.089822769165039, 3.3722219467163086)]"
logo_330_2,59,1,[59],59,"[P(8.939823150634766, -3.5)]"
logo_330_20,4,1,[4],4,"[P(4.00426721572876, 4.004166603088379)]"
