an_vec_0,an_vec_1,an_vec_2,an_vec_3,an_vec_4,an_vec_5,an_vec_6,an_vec_7,an_vec_8,an_vec_9,an_vec_10,an_vec_11,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,fill_r,fill_g,fill_b,svg_fill_r,svg_fill_g,svg_fill_b,diff_fill_r,diff_fill_g,diff_fill_b,rel_height,rel_width,rel_x_position,rel_y_position,rel_x_position_to_animations,rel_y_position_to_animations,nr_paths_svg,rating_0,rating_1,rating_2,rating_3
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.15084917392450192,0.6509344730398537,12.607111,3.773626600000001,-6.238089,-6.168016400000001,0.6264069999999999,-0.30110958,0.6571123999999999,0.4448502,0.8720783000000001,0.8865413000000001,0.0,69.0,136.0,35.0,84.85714285714286,135.57142857142858,-35.0,-15.857142857142858,0.4285714285714164,0.2303932251522393,0.08477353441012321,0.6869059018352713,0.3579170870682974,0.9365259654498388,0.2909592963796277,14.0,0,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.1336207000000003,-1.8459023,3.673075700000001,-0.75379485,-0.7274753,7.293082000000001,0.059529625,-2.1865683,5.0025077000000016,-1.1499984,235.0,105.0,11.0,35.0,84.85714285714286,135.57142857142858,200.0,20.142857142857142,-124.57142857142858,1.0,0.3815570722104445,0.19077853610522225,0.5000000000000001,0.5,0.5000000000000001,14.0,1,1,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.4630073578150215,-1.0,-1.0,1.6136093,-7.4850225,-0.7325334,13.223809,1.1517037,-0.6831129,-1.4821295,-0.7338589,-2.528489,0.62945455,255.0,255.0,255.0,35.0,84.85714285714286,135.57142857142858,220.0,170.14285714285714,119.42857142857142,0.678685967726028,0.25871274015673684,0.19086783526967,0.4997900792990195,0.4999999999999999,0.5,14.0,1,1,0,0
1,0,0,0,0,0,0.5714025946899135,0.4288890546751146,-1.0,-1.0,-1.0,-1.0,2.1336207000000003,-1.8459023,3.673075700000001,-0.75379485,-0.7274753,7.293082000000001,0.059529625,-2.1865683,5.0025077000000016,-1.1499984,235.0,105.0,11.0,35.0,84.85714285714286,135.57142857142858,200.0,20.142857142857142,-124.57142857142858,1.0,0.3815570722104445,0.19077853610522225,0.5000000000000001,0.5,0.5000000000000001,14.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6136093,-7.4850225,-0.7325334,13.223809,1.1517037,-0.6831129,-1.4821295,-0.7338589,-2.528489,0.62945455,255.0,255.0,255.0,35.0,84.85714285714286,135.57142857142858,220.0,170.14285714285714,119.42857142857142,0.678685967726028,0.25871274015673684,0.19086783526967,0.4997900792990195,0.5002340388134608,0.4997900792990195,14.0,1,1,0,0
1,0,0,0,0,0,0.4523795535098186,0.559772386080496,-1.0,-1.0,-1.0,-1.0,2.1336207000000003,-1.8459023,3.673075700000001,-0.75379485,-0.7274753,7.293082000000001,0.059529625,-2.1865683,5.0025077000000016,-1.1499984,235.0,105.0,11.0,35.0,84.85714285714286,135.57142857142858,200.0,20.142857142857142,-124.57142857142858,1.0,0.3815570722104445,0.19077853610522225,0.5000000000000001,0.5,0.5000000000000001,14.0,1,1,1,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6136093,-7.4850225,-0.7325334,13.223809,1.1517037,-0.6831129,-1.4821295,-0.7338589,-2.528489,0.62945455,255.0,255.0,255.0,35.0,84.85714285714286,135.57142857142858,220.0,170.14285714285714,119.42857142857142,0.678685967726028,0.25871274015673684,0.19086783526967,0.4997900792990195,0.5002340388134608,0.4997900792990195,14.0,1,1,1,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.1336207000000003,-1.8459023,3.673075700000001,-0.75379485,-0.7274753,7.293082000000001,0.059529625,-2.1865683,5.0025077000000016,-1.1499984,235.0,105.0,11.0,35.0,84.85714285714286,135.57142857142858,200.0,20.142857142857142,-124.57142857142858,1.0,0.3815570722104445,0.19077853610522225,0.5000000000000001,0.26159393094718114,0.5000000000000001,14.0,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.2590084917154736,-1.0,-1.0,-1.0,2.1336207000000003,-1.8459023,3.673075700000001,-0.75379485,-0.7274753,7.293082000000001,0.059529625,-2.1865683,5.0025077000000016,-1.1499984,235.0,105.0,11.0,35.0,84.85714285714286,135.57142857142858,200.0,20.142857142857142,-124.57142857142858,1.0,0.3815570722104445,0.19077853610522225,0.5000000000000001,0.343755605854182,0.5000000000000001,14.0,1,1,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6136093,-7.4850225,-0.7325334,13.223809,1.1517037,-0.6831129,-1.4821295,-0.7338589,-2.528489,0.62945455,255.0,255.0,255.0,35.0,84.85714285714286,135.57142857142858,220.0,170.14285714285714,119.42857142857142,0.678685967726028,0.25871274015673684,0.19086783526967,0.4997900792990195,0.3439165101624112,0.4997900792990195,14.0,1,1,1,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.6852579929645369,-1.0,-1.0,8.246816,-0.6197239,-4.7243767,-5.727094,-0.10923038,-0.48182148,0.86932385,0.5116309,0.74427545,1.1843821,0.0,69.0,136.0,35.0,84.85714285714286,135.57142857142858,-35.0,-15.857142857142858,0.4285714285714164,0.2303932251522393,0.08477354670629829,0.5125962810501842,0.3579170870682974,0.9236251034750612,0.3579170870682974,14.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.1336207000000003,-1.8459023,3.673075700000001,-0.75379485,-0.7274753,7.293082000000001,0.059529625,-2.1865683,5.0025077000000016,-1.1499984,235.0,105.0,11.0,35.0,84.85714285714286,135.57142857142858,200.0,20.142857142857142,-124.57142857142858,1.0,0.3815570722104445,0.19077853610522225,0.5000000000000001,0.26159393094718114,0.5000000000000001,14.0,1,0,0,0
1,0,0,0,0,0,0.10682853770165568,0.7025855239868555,-1.0,-1.0,-1.0,-1.0,1.6136093,-7.4850225,-0.7325334,13.223809,1.1517037,-0.6831129,-1.4821295,-0.7338589,-2.528489,0.62945455,255.0,255.0,255.0,35.0,84.85714285714286,135.57142857142858,220.0,170.14285714285714,119.42857142857142,0.678685967726028,0.25871274015673684,0.19086783526967,0.4997900792990195,0.261716377213596,0.4997900792990195,14.0,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,1,1,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0391283,-5.2388987999999985,-0.17590308,-4.801069999999998,0.05825566,0.40986696,-0.15860595,0.66146606,0.6266916,0.16052460000000002,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.148179650980446,0.07493029329756849,0.1498782338615749,0.2223043476128396,0.4999411349187659,0.2223043476128396,25.0,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.7056371856456626,25.0,0,0,0,0
1,0,0,0,0,0,0.13436424411240122,0.8474337369372327,-1.0,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17499646792879353,25.0,0,0,0,0
1,0,0,0,0,0,0.9560342718892494,0.9478274870593494,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,1,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.05655136772680869,-1.0,-1.0,2.3964918,-8.648924000000001,7.4344788,-2.2634413,-4.2278295,0.49516243,1.2896916,-1.0821649,1.0939219999999998,0.88159204,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.5059749719352153,0.1498958811280133,0.1498958811280133,0.7470125140323922,0.4999999999999997,0.7470125140323922,25.0,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.08487199515892163,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,1,1,1,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,0,0,0,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.2360480897374345,0.1031660342307158,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3964918,-8.648924000000001,7.4344788,-2.2634413,-4.2278295,0.49516243,1.2896916,-1.0821649,1.0939219999999998,0.88159204,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.5059749719352153,0.1498958811280133,0.1498958811280133,0.7470125140323922,0.4999999999999997,0.7470125140323922,25.0,1,1,0,0
0,1,0,0,0,0,-1.0,-1.0,0.39605824261068107,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,1,0,0,0
1,0,0,0,0,0,0.15497227080241027,0.06651509567958991,-1.0,-1.0,-1.0,-1.0,-2.0391283,-5.2388987999999985,-0.17590308,-4.801069999999998,0.05825566,0.40986696,-0.15860595,0.66146606,0.6266916,0.16052460000000002,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.148179650980446,0.07493029329756849,0.1498782338615749,0.2223043476128396,0.4999411349187659,0.2223043476128396,25.0,1,1,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.7056371856456626,25.0,1,1,1,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.6229016948897019,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17499646792879353,25.0,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0391283,-5.2388987999999985,-0.17590308,-4.801069999999998,0.05825566,0.40986696,-0.15860595,0.66146606,0.6266916,0.16052460000000002,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.148179650980446,0.07493029329756849,0.1498782338615749,0.2223043476128396,0.4999411349187659,0.2249929497725508,25.0,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.793340083761663,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,1,1,0
1,0,0,0,0,0,0.8219540423197268,0.4850346279309453,-1.0,-1.0,-1.0,-1.0,2.3964918,-8.648924000000001,7.4344788,-2.2634413,-4.2278295,0.49516243,1.2896916,-1.0821649,1.0939219999999998,0.88159204,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.5059749719352153,0.1498958811280133,0.1498958811280133,0.7470125140323922,0.4999999999999997,0.7470125140323922,25.0,1,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.6628185628837676,-1.0,-1.0,-2.0391283,-5.2388987999999985,-0.17590308,-4.801069999999998,0.05825566,0.40986696,-0.15860595,0.66146606,0.6266916,0.16052460000000002,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.148179650980446,0.07493029329756849,0.1498782338615749,0.2223043476128396,0.4999411349187659,0.2223043476128396,25.0,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3964918,-8.648924000000001,7.4344788,-2.2634413,-4.2278295,0.49516243,1.2896916,-1.0821649,1.0939219999999998,0.88159204,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.5059749719352153,0.1498958811280133,0.1498958811280133,0.7470125140323922,0.4999999999999997,0.7470125140323922,25.0,1,1,0,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.3238327648331624,0.15084917392450192,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,1,0,0,0
1,0,0,0,0,0,0.6509344730398537,0.07243628666754276,-1.0,-1.0,-1.0,-1.0,-2.0391283,-5.2388987999999985,-0.17590308,-4.801069999999998,0.05825566,0.40986696,-0.15860595,0.66146606,0.6266916,0.16052460000000002,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.148179650980446,0.07493029329756849,0.1498782338615749,0.2223043476128396,0.4999411349187659,0.2223043476128396,25.0,1,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,1,0,0
1,0,0,0,0,0,0.12633089865085956,0.7048169228716079,-1.0,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,0,0,0,0
1,0,0,0,0,0,0.13853941251445526,0.8665618499863413,-1.0,-1.0,-1.0,-1.0,2.3964918,-8.648924000000001,7.4344788,-2.2634413,-4.2278295,0.49516243,1.2896916,-1.0821649,1.0939219999999998,0.88159204,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.5059749719352153,0.1498958811280133,0.1498958811280133,0.7470125140323922,0.4999999999999997,0.7470125140323922,25.0,1,0,0,0
0,1,0,0,0,0,-1.0,-1.0,0.006435054081123326,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,1,0,0,0
0,1,0,0,0,0,-1.0,-1.0,0.5027820800522084,-1.0,-1.0,-1.0,-2.0391283,-5.2388987999999985,-0.17590308,-4.801069999999998,0.05825566,0.40986696,-0.15860595,0.66146606,0.6266916,0.16052460000000002,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.148179650980446,0.07493029329756849,0.1498782338615749,0.2223043476128396,0.4999411349187659,0.2223043476128396,25.0,1,0,0,0
1,0,0,0,0,0,0.5714025946899135,0.4288890546751146,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3964918,-8.648924000000001,7.4344788,-2.2634413,-4.2278295,0.49516243,1.2896916,-1.0821649,1.0939219999999998,0.88159204,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.5059749719352153,0.1498958811280133,0.1498958811280133,0.7470125140323922,0.4999999999999997,0.7470125140323922,25.0,1,0,0,0
0,1,0,0,0,0,-1.0,-1.0,0.5780913011344704,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,1,1,0,0
1,0,0,0,0,0,0.4523795535098186,0.559772386080496,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3964918,-8.648924000000001,7.4344788,-2.2634413,-4.2278295,0.49516243,1.2896916,-1.0821649,1.0939219999999998,0.88159204,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.5059749719352153,0.1498958811280133,0.1498958811280133,0.7470125140323922,0.4999999999999997,0.7470125140323922,25.0,1,1,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.9242105840237294,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,1,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,1,1,0,0
1,0,0,0,0,0,0.6664104711248381,0.14260035292536774,-1.0,-1.0,-1.0,-1.0,-2.0391283,-5.2388987999999985,-0.17590308,-4.801069999999998,0.05825566,0.40986696,-0.15860595,0.66146606,0.6266916,0.16052460000000002,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.148179650980446,0.07493029329756849,0.1498782338615749,0.2223043476128396,0.4999411349187659,0.2223043476128396,25.0,0,0,0,0
0,1,0,0,0,0,-1.0,-1.0,0.2590084917154736,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,1,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3964918,-8.648924000000001,7.4344788,-2.2634413,-4.2278295,0.49516243,1.2896916,-1.0821649,1.0939219999999998,0.88159204,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.5059749719352153,0.1498958811280133,0.1498958811280133,0.7470125140323922,0.4999999999999997,0.7470125140323922,25.0,1,1,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.6852579929645369,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0391283,-5.2388987999999985,-0.17590308,-4.801069999999998,0.05825566,0.40986696,-0.15860595,0.66146606,0.6266916,0.16052460000000002,255.0,255.0,255.0,20.4,25.84,32.24,234.6,229.16,222.76,0.148179650980446,0.07493029329756849,0.1498782338615749,0.2223043476128396,0.4999411349187659,0.2223043476128396,25.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1997722,-4.7741833,7.4124417,-1.7526656000000005,-3.9186227,0.7249563,1.455504,2.575355,2.6980386000000003,-0.45806214,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.5816905238379506,0.29979176225602683,0.1498958811280134,0.6972050207124176,0.5,0.6972050207124176,25.0,1,0,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.9774135,-3.2915614,1.1788915,-3.186254,-2.4305909,5.72414,1.0493068,-0.016241658,1.1207558000000002,0.08501553,0.0,68.0,148.0,20.4,25.84,32.24,-20.4,42.16,115.76,0.3458106191930799,0.2864504288285746,0.1497017611971906,0.17290530959653996,0.4993524841064277,0.17290530959653996,25.0,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0669879,-9.307712,3.0104585,-1.525808,-4.2524595000000005,2.9585216,1.8226378,-1.0684032,1.0828935,1.1695508999999995,255.0,255.0,255.0,95.33333333333331,93.4,102.26666666666668,159.66666666666669,161.6,152.73333333333338,0.8400930367786016,0.2038699663097737,0.12135537015151787,0.4999999999999999,0.2311051394020827,0.4999999999999999,15.0,1,1,1,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.816258,-2.6419275,-2.8926818,-5.441197,0.1890615,-0.774642,0.96949816,0.504107,0.90902287,1.1998074,235.0,105.0,11.0,95.33333333333331,93.4,102.26666666666668,139.66666666666669,11.599999999999996,-91.26666666666668,0.2884140136647771,0.06757448009454431,0.4913216799252114,0.5616368658235202,0.9356567013772256,0.5616368658235202,15.0,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0669879,-9.307712,3.0104585,-1.525808,-4.2524595000000005,2.9585216,1.8226378,-1.0684032,1.0828935,1.1695508999999995,255.0,255.0,255.0,95.33333333333331,93.4,102.26666666666668,159.66666666666669,161.6,152.73333333333338,0.8400930367786016,0.2038699663097737,0.12135537015151787,0.4999999999999999,0.5000000000000001,0.5,15.0,1,1,0,0
1,0,0,0,0,0,0.13436424411240122,0.8474337369372327,-1.0,-1.0,-1.0,-1.0,-0.0072120978,-10.55364,1.4241478,5.0718174000000005,-3.4874656,-0.56523997,0.16853368,0.2918616,1.5493344999999998,-0.13521911,235.0,105.0,11.0,95.33333333333331,93.4,102.26666666666668,139.66666666666669,11.599999999999996,-91.26666666666668,0.6003729180318326,0.13028946260354798,0.11575943676130272,0.4978169285609081,0.4725514577183365,0.4974013932463207,15.0,0,0,0,0
1,0,0,0,0,0,0.9560342718892494,0.9478274870593494,-1.0,-1.0,-1.0,-1.0,-1.0669879,-9.307712,3.0104585,-1.525808,-4.2524595000000005,2.9585216,1.8226378,-1.0684032,1.0828935,1.1695508999999995,255.0,255.0,255.0,95.33333333333331,93.4,102.26666666666668,159.66666666666669,161.6,152.73333333333338,0.8400930367786016,0.2038699663097737,0.12135537015151787,0.4999999999999999,0.5000726849832825,0.4999999999999999,15.0,0,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.05655136772680869,-1.0,-1.0,-1.1336784,-8.303599,3.5977223,-2.0158033,-4.5772010000000005,3.6760182,2.0885353,-1.2189431,1.3245926,1.2505447,0.0,69.0,136.0,95.33333333333331,93.4,102.26666666666668,-95.33333333333331,-24.40000000000001,33.73333333333333,1.0,0.2426754625791545,0.12133773128957727,0.4999999999999999,0.5000000000000001,0.4999999999999999,15.0,1,1,0,0
