"alias","logo","path_0","path_1","path_2","path_3","path_4","path_5","path_6","path_7","time"
"Jani","path/logo_78_path_full.svg","false","false","false","false","false","false","true","true",""
"TestJani","path/logo_138_path_full.svg","false","false","false","false","false","false","false","false",""
"Löschen","path/logo_249_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461019, nanoseconds=75000000)"
"Löschen","path/logo_376_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461257, nanoseconds=108000000)"
"Niklas","path/logo_88_path_full.svg","false","false","true","true","true","true","false","false",""
"Sarah_240321","path/logo_20_path_full.svg","false","false","false","false","false","true","false","true",""
"Jakob","path/logo_227_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450310, nanoseconds=451000000)"
"Kikipu","path/logo_179_path_full.svg","true","true","false","false","false","false","false","false",""
"Löschen","path/logo_295_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461114, nanoseconds=182000000)"
"Jonathan","path/logo_60_path_full.svg","true","false","false","false","false","false","false","false",""
"rebecca","path/logo_69_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_26_path_full.svg","true","true","true","false","true","false","false","false",""
"TestJani","path/logo_113_path_full.svg","false","false","false","false","false","false","false","false",""
"Jakob","path/logo_38_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_244_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617451813, nanoseconds=796000000)"
"Tim","path/logo_283_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453271, nanoseconds=531000000)"
"Jonathan","path/logo_148_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim","path/logo_252_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453108, nanoseconds=889000000)"
"Jonathan","path/logo_305_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617452283, nanoseconds=210000000)"
"Tim_Harry","path/logo_182_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_190_path_full.svg","true","true","false","false","false","false","false","false",""
"Sarah_240321","path/logo_172_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim_Harry","path/logo_53_path_full.svg","false","true","false","false","false","true","false","true",""
"Jakob","path/logo_335_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450629, nanoseconds=770000000)"
"Julia","path/logo_36_path_full.svg","true","false","false","false","false","false","false","false",""
"Niklas","path/logo_86_path_full.svg","false","false","false","false","true","true","true","true",""
"Lena","path/logo_89_path_full.svg","false","false","false","false","true","true","true","true",""
"Tim","path/logo_14_path_full.svg","true","true","true","true","false","false","false","false",""
"Tim_Harry","path/logo_66_path_full.svg","true","true","false","false","false","false","false","false",""
"Ramo","path/logo_129_path_full.svg","false","false","false","false","false","false","false","false",""
"Jani","path/logo_10_path_full.svg","true","false","false","false","false","false","false","true",""
"Jani","path/logo_90_path_full.svg","true","false","false","false","true","false","true","false",""
"Sarah_240321","path/logo_174_path_full.svg","false","false","false","false","false","false","false","false",""
"Julia","path/logo_42_path_full.svg","false","false","false","true","true","true","false","false",""
"Sarah_240321","path/logo_131_path_full.svg","false","true","true","false","false","false","true","false",""
"Jan B.","path/logo_365_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454399, nanoseconds=523000000)"
"Jani","path/logo_114_path_full.svg","true","true","true","true","true","false","true","false",""
"Lena","path/logo_96_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_393_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450808, nanoseconds=521000000)"
"Kikipu","path/logo_143_path_full.svg","true","true","false","false","false","false","false","false",""
"Kikipu","path/logo_5_path_full.svg","false","true","false","true","false","false","true","true",""
"Niklas","path/logo_38_path_full.svg","true","true","false","false","false","false","false","false",""
"rebecca","path/logo_133_path_full.svg","false","true","true","false","false","false","true","false",""
"TIm","path/logo_0_path_full.svg","false","false","false","false","false","false","false","false",""
"Jakob","path/logo_73_path_full.svg","true","true","true","true","true","true","true","false",""
"Ramo","path/logo_63_path_full.svg","false","false","false","false","false","false","false","true",""
"Jan B.","path/logo_233_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453243, nanoseconds=962000000)"
"Team sari","path/logo_3_path_full.svg","true","false","false","false","false","false","true","false",""
"Jonathan","path/logo_395_path_full.svg","true","true","true","true","false","false","false","false","Timestamp(seconds=1617452930, nanoseconds=234000000)"
"Jan B.","path/logo_298_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453938, nanoseconds=296000000)"
"Tim_Harry","path/logo_114_path_full.svg","true","true","true","true","true","false","true","false",""
"rebecca","path/logo_31_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_171_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim_Harry","path/logo_67_path_full.svg","false","false","false","true","true","true","false","false",""
"rebecca","path/logo_150_path_full.svg","true","true","false","false","false","false","false","false",""
"Ramo","path/logo_143_path_full.svg","true","true","false","false","false","false","false","true",""
"Julia","path/logo_102_path_full.svg","true","true","true","true","true","false","false","false",""
"Jakob","path/logo_118_path_full.svg","true","true","true","true","false","false","false","false",""
"Jani","path/logo_62_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_397_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450817, nanoseconds=715000000)"
"Jonathan","path/logo_298_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617452235, nanoseconds=317000000)"
"Kikipu","path/logo_25_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_363_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450727, nanoseconds=137000000)"
"Jonathan","path/logo_57_path_full.svg","true","true","true","true","true","true","false","false",""
"Jani","path/logo_36_path_full.svg","true","false","false","false","false","false","false","false",""
"Jani","path/logo_124_path_full.svg","true","true","true","true","false","true","false","false",""
"Jonathan","path/logo_197_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617451456, nanoseconds=256000000)"
"Jan B.","path/logo_240_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453403, nanoseconds=152000000)"
"Tim_Harry","path/logo_68_path_full.svg","true","false","false","false","false","false","false","false",""
"Jani","path/logo_4_path_full.svg","true","false","true","true","false","false","false","false",""
"rebecca","path/logo_142_path_full.svg","true","true","true","false","false","false","false","false",""
"Jonathan","path/logo_316_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617452337, nanoseconds=919000000)"
"rebecca","path/logo_85_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_281_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450461, nanoseconds=931000000)"
"Jani","path/logo_172_path_full.svg","true","true","true","false","false","false","false","false",""
"Julia","path/logo_59_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_173_path_full.svg","true","false","false","false","false","false","false","false",""
"Jakob","path/logo_390_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617450801, nanoseconds=894000000)"
"Niklas","path/logo_140_path_full.svg","true","true","true","false","false","false","false","false",""
"Niklas","path/logo_73_path_full.svg","true","true","true","true","true","true","true","false",""
"Sarah_240321","path/logo_84_path_full.svg","true","true","true","false","true","false","true","true",""
"Sarah_240321","path/logo_95_path_full.svg","true","true","true","true","false","false","false","true",""
"Jonathan","path/logo_393_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617452920, nanoseconds=522000000)"
"Sarah_240321","path/logo_116_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_24_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_193_path_full.svg","true","true","true","true","false","false","false","true","Timestamp(seconds=1617450190, nanoseconds=419000000)"
"Niklas","path/logo_29_path_full.svg","true","false","false","false","false","false","false","false",""
"Julia","path/logo_89_path_full.svg","false","false","false","false","true","true","true","true",""
"Löschen","path/logo_279_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461073, nanoseconds=611000000)"
"Niklas","path/logo_5_path_full.svg","true","true","true","false","false","false","false","false",""
"Kikipu","path/logo_59_path_full.svg","true","false","false","false","false","false","false","false",""
"rebecca","path/logo_121_path_full.svg","false","true","false","false","false","false","false","true",""
"rebecca","path/logo_143_path_full.svg","true","true","false","false","false","false","false","true",""
"Julia","path/logo_131_path_full.svg","true","true","true","true","true","true","true","false",""
"Jakob","path/logo_198_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617450211, nanoseconds=215000000)"
"Löschen","path/logo_357_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461238, nanoseconds=119000000)"
"rebecca","path/logo_71_path_full.svg","false","false","false","false","false","false","false","false",""
"Ramo","path/logo_10_path_full.svg","true","false","false","false","false","false","false","false",""
"rebecca","path/logo_77_path_full.svg","false","true","false","false","false","true","false","true",""
"Tim","path/logo_294_path_full.svg","true","true","true","true","false","false","false","false","Timestamp(seconds=1617453319, nanoseconds=254000000)"
"Jan B.","path/logo_329_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454152, nanoseconds=886000000)"
"Jonathan","path/logo_430_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617453197, nanoseconds=488000000)"
"Jonathan","path/logo_52_path_full.svg","true","true","true","true","true","true","false","false",""
"Tim","path/logo_334_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453490, nanoseconds=113000000)"
"Julia","path/logo_92_path_full.svg","true","true","true","false","false","false","false","false",""
"Julia","path/logo_27_path_full.svg","true","false","false","false","false","false","false","false",""
"Löschen","path/logo_380_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461261, nanoseconds=680000000)"
"rebecca","path/logo_24_path_full.svg","true","true","true","false","false","false","false","false",""
"TestJani","path/logo_89_path_full.svg","false","false","false","false","false","false","false","false",""
"Niklas","path/logo_44_path_full.svg","true","true","true","false","false","false","false","false",""
"Kikipu","path/logo_92_path_full.svg","false","true","false","false","false","false","false","false",""
"Niklas","path/logo_188_path_full.svg","true","false","false","false","false","false","false","false",""
"Sarah","path/logo_408_path_full.svg","true","false","false","false","true","false","false","false","Timestamp(seconds=1617454167, nanoseconds=235000000)"
"Jonathan","path/logo_375_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617452806, nanoseconds=719000000)"
"Löschen","path/logo_419_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461301, nanoseconds=488000000)"
"Lena","path/logo_83_path_full.svg","true","true","true","true","true","false","true","false",""
"rebecca","path/logo_60_path_full.svg","true","false","false","false","false","false","false","false",""
"Jani","path/logo_127_path_full.svg","false","false","false","false","false","false","false","false",""
"Tim_Harry","path/logo_191_path_full.svg","true","true","false","false","false","false","false","false",""
"TestJani","path/logo_102_path_full.svg","false","false","false","false","false","false","false","false",""
"Ramo","path/logo_19_path_full.svg","false","true","false","false","false","false","false","false",""
"Tim","path/logo_327_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453462, nanoseconds=623000000)"
"Lena","path/logo_63_path_full.svg","false","false","false","false","false","false","false","true",""
"Tim","path/logo_368_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453651, nanoseconds=580000000)"
"Jonathan","path/logo_417_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453058, nanoseconds=906000000)"
"Löschen","path/logo_299_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461119, nanoseconds=246000000)"
"TestJani","path/logo_52_path_full.svg","false","false","false","false","false","false","true","false",""
"Tim","path/logo_48_path_full.svg","false","false","false","false","false","true","true","true",""
"Jakob","path/logo_436_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450907, nanoseconds=898000000)"
"Jonathan","path/logo_69_path_full.svg","true","false","false","false","false","false","false","false",""
"Sarah","path/logo_419_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617454215, nanoseconds=222000000)"
"Tim","path/logo_312_path_full.svg","true","true","true","true","true","false","false","false","Timestamp(seconds=1617453392, nanoseconds=294000000)"
"Niklas","path/logo_170_path_full.svg","false","false","false","false","true","true","true","true",""
"Lena","path/logo_106_path_full.svg","true","true","false","false","false","false","true","false",""
"Jonathan","path/logo_13_path_full.svg","true","true","true","true","true","true","true","true",""
"Tim","path/logo_277_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453249, nanoseconds=428000000)"
"Jakob","path/logo_427_path_full.svg","false","true","true","false","false","false","false","false","Timestamp(seconds=1617450889, nanoseconds=590000000)"
"Kikipu","path/logo_67_path_full.svg","false","false","false","true","true","true","false","false",""
"rebecca","path/logo_116_path_full.svg","true","true","false","false","false","false","false","false",""
"Sarah","path/logo_415_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617454199, nanoseconds=609000000)"
"Niklas","path/logo_167_path_full.svg","true","false","true","true","false","false","false","false",""
"Niklas","path/logo_133_path_full.svg","true","true","false","true","false","false","true","false",""
"TestJani","path/logo_24_path_full.svg","false","false","false","false","false","false","true","false",""
"Jakob","path/logo_270_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450439, nanoseconds=183000000)"
"Team sari","path/logo_6_path_full.svg","false","false","false","false","false","true","false","false",""
"Julia","path/logo_173_path_full.svg","true","false","false","false","false","false","false","false",""
"Lena","path/logo_31_path_full.svg","true","false","true","false","false","false","false","false",""
"Jani","path/logo_140_path_full.svg","true","true","true","false","false","false","false","false",""
"Kikipu","path/logo_54_path_full.svg","true","false","false","false","false","false","false","false",""
"Sarah_240321","path/logo_58_path_full.svg","true","false","false","false","false","false","false","false",""
"Jan B.","path/logo_380_path_full.svg","true","false","true","true","true","true","true","true","Timestamp(seconds=1617454478, nanoseconds=693000000)"
"Jakob","path/logo_162_path_full.svg","true","true","false","false","false","false","false","false",""
"Jakob","path/logo_34_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_27_path_full.svg","false","false","false","false","false","false","true","false",""
"Löschen","path/logo_319_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461175, nanoseconds=749000000)"
"rebecca","path/logo_113_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_374_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450748, nanoseconds=370000000)"
"Tim","path/logo_331_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453477, nanoseconds=908000000)"
"rebecca","path/logo_33_path_full.svg","false","true","false","false","false","false","false","false",""
"Jakob","path/logo_328_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617450612, nanoseconds=158000000)"
"Jonathan","path/logo_5_path_full.svg","true","true","true","true","true","true","true","true",""
"Tim","path/logo_293_path_full.svg","false","false","true","false","false","false","false","false","Timestamp(seconds=1617453312, nanoseconds=153000000)"
"Sarah","path/logo_218_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453442, nanoseconds=217000000)"
"Sarah","path/logo_400_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617454129, nanoseconds=518000000)"
"Lena","path/logo_159_path_full.svg","true","false","false","false","false","true","false","false",""
"Niklas","path/logo_98_path_full.svg","true","true","true","true","false","false","false","false",""
"Julia","path/logo_41_path_full.svg","false","false","true","false","true","false","false","false",""
"Jakob","path/logo_69_path_full.svg","true","false","false","false","false","false","false","false",""
"Jakob","path/logo_43_path_full.svg","false","false","false","true","true","true","false","false",""
"Löschen","path/logo_404_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461284, nanoseconds=40000000)"
"Jani","path/logo_67_path_full.svg","false","false","false","true","true","true","false","false",""
"Jan B.","path/logo_250_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617453502, nanoseconds=25000000)"
"Jonathan","path/logo_243_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617451798, nanoseconds=788000000)"
"Jani","path/logo_68_path_full.svg","true","true","false","false","false","false","false","false",""
"Niklas","path/logo_94_path_full.svg","true","true","false","false","false","false","false","false",""
"Julia","path/logo_56_path_full.svg","true","true","false","false","true","false","false","false",""
"TestJani","path/logo_150_path_full.svg","false","false","false","false","false","false","false","false",""
"Tim","path/logo_361_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453628, nanoseconds=796000000)"
"Jakob","path/logo_203_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617450229, nanoseconds=988000000)"
"Sarah_240321","path/logo_119_path_full.svg","true","false","false","false","false","false","false","false",""
"Tim","path/logo_398_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453915, nanoseconds=63000000)"
"rebecca","path/logo_25_path_full.svg","true","true","true","false","false","false","false","false",""
"TestJani","path/logo_100_path_full.svg","false","false","false","false","false","false","false","false",""
"Lena","path/logo_183_path_full.svg","true","true","false","false","false","false","false","false",""
"Ramo","path/logo_115_path_full.svg","false","true","false","false","false","false","false","false",""
"Ramo","path/logo_93_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_178_path_full.svg","true","false","false","false","false","false","false","false",""
"Kikipu","path/logo_22_path_full.svg","false","true","true","true","true","true","true","true",""
"Julia","path/logo_181_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_33_path_full.svg","true","true","false","false","false","false","false","false",""
"Kikipu","path/logo_8_path_full.svg","false","true","true","true","true","true","true","true",""
"Jonathan","path/logo_348_path_full.svg","true","true","true","true","true","false","false","false","Timestamp(seconds=1617452683, nanoseconds=409000000)"
"Niklas","path/logo_142_path_full.svg","true","true","true","false","false","false","false","false",""
"Niklas","path/logo_191_path_full.svg","true","true","false","false","false","false","false","false",""
"Tim","path/logo_281_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453264, nanoseconds=843000000)"
"Sarah","path/logo_211_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453397, nanoseconds=246000000)"
"Ramo","path/logo_118_path_full.svg","false","false","false","false","false","false","false","false",""
"TestJani","path/logo_157_path_full.svg","false","false","false","false","false","false","false","false",""
"Jakob","path/logo_408_path_full.svg","true","false","false","false","true","false","false","false","Timestamp(seconds=1617450850, nanoseconds=156000000)"
"Jakob","path/logo_140_path_full.svg","false","true","true","false","false","false","false","false",""
"Jan B.","path/logo_410_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617454653, nanoseconds=964000000)"
"Jonathan","path/logo_201_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617451476, nanoseconds=812000000)"
"Kikipu","path/logo_96_path_full.svg","true","true","false","false","false","false","false","false",""
"Julia","path/logo_83_path_full.svg","false","true","true","true","true","false","false","false",""
"Löschen","path/logo_201_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617460827, nanoseconds=307000000)"
"Lena","path/logo_1_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_34_path_full.svg","true","false","false","false","false","false","false","false",""
"Ramo","path/logo_125_path_full.svg","false","false","false","false","false","false","false","false",""
"Löschen","path/logo_199_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460796, nanoseconds=335000000)"
"Sarah_240321","path/logo_32_path_full.svg","true","false","false","false","false","false","false","false",""
"Jan B.","path/logo_253_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453524, nanoseconds=895000000)"
"Niklas","path/logo_43_path_full.svg","false","false","false","true","true","true","false","false",""
"Jakob","path/logo_290_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450482, nanoseconds=613000000)"
"Jonathan","path/logo_280_path_full.svg","true","true","true","true","true","false","false","false","Timestamp(seconds=1617452130, nanoseconds=695000000)"
"FSF LARI","path/logo_0_path_full.svg","false","true","false","false","false","false","true","false",""
"TestJani","path/logo_54_path_full.svg","false","false","false","false","false","false","true","false",""
"Jonathan","path/logo_281_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452133, nanoseconds=662000000)"
"Jakob","path/logo_167_path_full.svg","true","false","true","true","false","false","false","false",""
"Tim_Harry","path/logo_96_path_full.svg","true","true","false","false","false","false","false","false",""
"Kikipu","path/logo_88_path_full.svg","false","false","true","true","true","true","false","false",""
"Jan B.","path/logo_219_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452952, nanoseconds=77000000)"
"Löschen","path/logo_324_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461187, nanoseconds=403000000)"
"Jonathan","path/logo_232_path_full.svg","true","true","true","false","true","false","false","false","Timestamp(seconds=1617451711, nanoseconds=405000000)"
"Sarah","path/logo_337_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617453890, nanoseconds=302000000)"
"Niklas","path/logo_16_path_full.svg","true","true","false","false","false","false","false","false",""
"Julia","path/logo_87_path_full.svg","true","true","false","false","false","false","false","false",""
"Jonathan","path/logo_193_path_full.svg","true","true","true","true","false","false","false","true","Timestamp(seconds=1617451438, nanoseconds=264000000)"
"Tim","path/logo_4_path_full.svg","true","true","true","true","false","false","false","true",""
"Tim","path/logo_208_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452836, nanoseconds=778000000)"
"Sarah","path/logo_325_path_full.svg","true","false","false","false","true","false","false","false","Timestamp(seconds=1617453849, nanoseconds=720000000)"
"Sarah","path/logo_407_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617454163, nanoseconds=980000000)"
"Jakob","path/logo_175_path_full.svg","false","false","true","true","false","false","false","false",""
"Jonathan","path/logo_421_path_full.svg","true","true","true","true","true","true","true","true","Timestamp(seconds=1617453088, nanoseconds=411000000)"
"Lena","path/logo_25_path_full.svg","true","true","true","false","false","false","false","false",""
"Jakob","path/logo_51_path_full.svg","true","false","false","false","false","false","false","false",""
"Lena","path/logo_13_path_full.svg","true","true","false","true","false","false","true","true",""
"Tim_Harry","path/logo_109_path_full.svg","true","true","true","false","false","true","false","false",""
"Tim","path/logo_320_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617453435, nanoseconds=797000000)"
"Niklas","path/logo_91_path_full.svg","true","true","false","false","false","false","false","false",""
"TestJani","path/logo_144_path_full.svg","false","false","false","false","false","false","false","false",""
"Jonathan","path/logo_350_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617452691, nanoseconds=503000000)"
"Tim","path/logo_395_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453787, nanoseconds=456000000)"
"Löschen","path/logo_421_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461302, nanoseconds=998000000)"
"Löschen","path/logo_409_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461293, nanoseconds=602000000)"
"Niklas","path/logo_138_path_full.svg","true","true","false","false","true","false","false","true",""
"Tim_Harry","path/logo_4_path_full.svg","true","true","true","true","false","false","false","true",""
"Jani","path/logo_123_path_full.svg","true","true","true","true","true","false","false","false",""
"Löschen","path/logo_317_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461161, nanoseconds=601000000)"
"Jakob","path/logo_91_path_full.svg","true","true","false","false","false","false","false","false",""
"Ramo","path/logo_38_path_full.svg","true","true","false","false","false","false","false","false",""
"rebecca","path/logo_139_path_full.svg","false","true","true","false","false","false","true","false",""
"Kikipu","path/logo_100_path_full.svg","true","false","false","false","false","false","false","false",""
"Jonathan","path/logo_63_path_full.svg","false","false","false","false","false","false","false","true",""
"Lena","path/logo_12_path_full.svg","true","false","true","false","false","true","true","true",""
"Jakob","path/logo_243_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450365, nanoseconds=631000000)"
"Niklas","path/logo_9_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim","path/logo_214_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617452876, nanoseconds=261000000)"
"Jani","path/logo_167_path_full.svg","true","false","true","true","false","false","false","false",""
"Jonathan","path/logo_376_path_full.svg","true","true","true","true","true","false","false","false","Timestamp(seconds=1617452812, nanoseconds=926000000)"
"Niklas","path/logo_180_path_full.svg","true","false","false","false","false","false","false","false",""
"Niklas","path/logo_22_path_full.svg","true","true","true","false","false","false","false","false",""
"Jonathan","path/logo_117_path_full.svg","true","true","true","true","true","true","false","false",""
"Löschen","path/logo_398_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461279, nanoseconds=349000000)"
"Ramo","path/logo_101_path_full.svg","true","true","true","true","true","false","false","false",""
"Tim","path/logo_308_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453365, nanoseconds=41000000)"
"Sarah","path/logo_394_path_full.svg","false","false","false","false","false","true","false","false","Timestamp(seconds=1617454106, nanoseconds=333000000)"
"Jonathan","path/logo_2_path_full.svg","true","true","true","true","true","true","true","false",""
"Niklas","path/logo_140_path_full.svg","true","true","true","false","false","false","false","false",""
"Jani","path/logo_99_path_full.svg","true","true","true","false","false","false","false","false",""
"Tim","path/logo_298_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453332, nanoseconds=22000000)"
"Julia","path/logo_115_path_full.svg","true","true","false","false","false","false","false","false",""
"Kikipu","path/logo_157_path_full.svg","true","false","false","false","false","false","false","false",""
"TestJani","path/logo_104_path_full.svg","false","false","false","false","false","false","false","false",""
"Julia","path/logo_128_path_full.svg","true","true","true","true","true","false","false","false",""
"Sarah_240321","path/logo_134_path_full.svg","false","false","false","true","true","false","true","false",""
"Sarah","path/logo_399_path_full.svg","true","true","true","false","false","true","false","false","Timestamp(seconds=1617454127, nanoseconds=85000000)"
"Tim","path/logo_315_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453403, nanoseconds=297000000)"
"Niklas","path/logo_126_path_full.svg","true","true","true","true","true","true","false","false",""
"Niklas","path/logo_72_path_full.svg","true","true","true","true","true","false","true","true",""
"Ramo","path/logo_124_path_full.svg","false","false","true","true","false","false","false","false",""
"Julia","path/logo_28_path_full.svg","false","true","false","false","false","false","false","false",""
"Sarah_240321","path/logo_50_path_full.svg","true","false","false","false","false","true","true","true",""
"Tim_Harry","path/logo_133_path_full.svg","true","true","true","true","true","true","true","false",""
"Kikipu","path/logo_55_path_full.svg","false","false","false","false","true","false","false","false",""
"Kikipu","path/logo_4_path_full.svg","true","true","true","true","false","false","false","true",""
"Jonathan","path/logo_403_path_full.svg","true","true","false","true","false","false","false","false","Timestamp(seconds=1617452973, nanoseconds=138000000)"
"Löschen","path/logo_234_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617460984, nanoseconds=116000000)"
"Lena","path/logo_102_path_full.svg","true","true","true","true","true","false","false","false",""
"Tim","path/logo_330_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617453473, nanoseconds=432000000)"
"Jakob","path/logo_343_path_full.svg","true","false","false","false","false","false","false","false","Timestamp(seconds=1617450662, nanoseconds=607000000)"
"Löschen","path/logo_362_path_full.svg","false","false","false","false","false","false","false","false","Timestamp(seconds=1617461242, nanoseconds=620000000)"
"Jakob","path/logo_359_path_full.svg","true","true","false","false","false","false","false","false","Timestamp(seconds=1617450717, nanoseconds=418000000)"
"Tim","path/logo_253_path_full.svg","true","true","true","false","false","false","false","false","Timestamp(seconds=1617453117, nanoseconds=925000000)"
"Sarah_240321","path/logo_48_path_full.svg","false","false","false","false","false","true","true","true",""
"","path/logo_0_path_full.svg","false","false","false","true","false","false","true","false",""
