"alias","animation_file","animation_id","logo_id","path_0_rating","path_1_rating","path_2_rating","path_3_rating","path_4_rating","path_5_rating","path_6_rating","path_7_rating","time"
"Sarah","animation/logo_25_animation_4.svg","4","25","Very Good","Very Good","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617883194, nanoseconds=756000000)"
"Jonathan","animation/logo_371_animation_10.svg","10","371","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618332798, nanoseconds=531000000)"
"Tim","animation/logo_273_animation_4.svg","4","273","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617890526, nanoseconds=840000000)"
"Tim","animation/logo_353_animation_15.svg","15","353","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618767006, nanoseconds=998000000)"
"Tim","animation/logo_383_animation_7.svg","7","383","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618037445, nanoseconds=580000000)"
"Jakob","animation/logo_303_animation_4.svg","4","303","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617889066, nanoseconds=157000000)"
"Jonathan","animation/logo_7_animation_9.svg","9","7","no_rating","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053529, nanoseconds=854000000)"
"Jakob","animation/logo_177_animation_6.svg","6","177","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894609, nanoseconds=368000000)"
"Rebecca","animation/logo_83_animation_7.svg","7","83","no_rating","Okay","Okay","Okay","no_rating","no_rating","Okay","no_rating","Timestamp(seconds=1618019485, nanoseconds=315000000)"
"Tim","animation/logo_32_animation_13.svg","13","32","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618683598, nanoseconds=287000000)"
"Jonathan","animation/logo_122_animation_6.svg","6","122","Very Bad","Very Bad","no_rating","Very Bad","Very Bad","Very Bad","Very Bad","no_rating","Timestamp(seconds=1617970837, nanoseconds=514000000)"
"Tim","animation/logo_151_animation_14.svg","14","151","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618763176, nanoseconds=447000000)"
"Jonathan","animation/logo_21_animation_5.svg","5","21","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Bad","no_rating","Timestamp(seconds=1617894260, nanoseconds=45000000)"
"Tim","animation/logo_278_animation_3.svg","3","278","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617860213, nanoseconds=806000000)"
"Jonathan","animation/logo_229_animation_13.svg","13","229","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618684895, nanoseconds=61000000)"
"Jonathan","animation/logo_188_animation_5.svg","5","188","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894220, nanoseconds=70000000)"
"Niklas","animation/logo_272_animation_7.svg","7","272","Very Good","no_rating","no_rating","Bad","no_rating","no_rating","no_rating","Okay","Timestamp(seconds=1617982311, nanoseconds=757000000)"
"Jonathan","animation/logo_379_animation_6.svg","6","379","Bad","Very Bad","Bad","Very Bad","Bad","no_rating","Bad","Bad","Timestamp(seconds=1617894998, nanoseconds=991000000)"
"Jakob","animation/logo_417_animation_3.svg","3","417","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617888622, nanoseconds=19000000)"
"Jonathan","animation/logo_107_animation_10.svg","10","107","Very Bad","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618332745, nanoseconds=827000000)"
"Tim","animation/logo_235_animation_5.svg","5","235","Bad","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617892423, nanoseconds=463000000)"
"Jakob","animation/logo_37_animation_0.svg","0","37","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617781864, nanoseconds=335000000)"
"Jakob","animation/logo_428_animation_4.svg","4","428","Good","Very Bad","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617889524, nanoseconds=947000000)"
"Jonathan","animation/logo_176_animation_9.svg","9","176","no_rating","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618053854, nanoseconds=934000000)"
"Jonathan","animation/logo_263_animation_7.svg","7","263","Okay","no_rating","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617971255, nanoseconds=227000000)"
"Rebecca","animation/logo_343_animation_4.svg","4","343","Okay","Very Bad","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617891144, nanoseconds=142000000)"
"Jonathan","animation/logo_1_animation_10.svg","10","1","Very Bad","Okay","no_rating","no_rating","no_rating","Okay","no_rating","no_rating","Timestamp(seconds=1618333034, nanoseconds=347000000)"
"Jonathan","animation/logo_162_animation_8.svg","8","162","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618050719, nanoseconds=873000000)"
"Niklas","animation/logo_226_animation_7.svg","7","226","Very Good","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617982280, nanoseconds=356000000)"
"JONATHAN","animation/logo_20_animation_5.svg","5","20","no_rating","Very Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893149, nanoseconds=115000000)"
"Jonathan","animation/logo_241_animation_2.svg","2","241","Very Bad","Very Bad","no_rating","no_rating","no_rating","Very Bad","no_rating","no_rating","Timestamp(seconds=1617817874, nanoseconds=47000000)"
"Tim","animation/logo_133_animation_14.svg","14","133","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618765591, nanoseconds=762000000)"
"Jonathan","animation/logo_111_animation_11.svg","11","111","Very Bad","Very Bad","Very Bad","Okay","Very Bad","Very Bad","no_rating","no_rating","Timestamp(seconds=1618336966, nanoseconds=654000000)"
"Tim","animation/logo_303_animation_14.svg","14","303","Good","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618766210, nanoseconds=666000000)"
"Jonathan","animation/logo_56_animation_1.svg","1","56","Bad","no_rating","no_rating","no_rating","Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617814419, nanoseconds=599000000)"
"Jonathan","animation/logo_179_animation_10.svg","10","179","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618332915, nanoseconds=906000000)"
"Tim","animation/logo_79_animation_13.svg","13","79","Good","no_rating","Bad","Bad","Okay","no_rating","Bad","no_rating","Timestamp(seconds=1618683380, nanoseconds=413000000)"
"Jonathan","animation/logo_127_animation_8.svg","8","127","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618052983, nanoseconds=412000000)"
"Sarah","animation/logo_234_animation_0.svg","0","234","Good","no_rating","Okay","no_rating","no_rating","Very Bad","no_rating","no_rating","Timestamp(seconds=1617779407, nanoseconds=762000000)"
"Jakob","animation/logo_103_animation_4.svg","4","103","Bad","Good","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","Timestamp(seconds=1617883273, nanoseconds=526000000)"
"Jakob","animation/logo_372_animation_3.svg","3","372","Good","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617888736, nanoseconds=24000000)"
"Jonathan","animation/logo_434_animation_8.svg","8","434","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618050304, nanoseconds=622000000)"
"Jakob","animation/logo_158_animation_0.svg","0","158","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Bad","Timestamp(seconds=1617800147, nanoseconds=188000000)"
"Tim","animation/logo_21_animation_8.svg","8","21","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Bad","no_rating","Timestamp(seconds=1618038547, nanoseconds=987000000)"
"Tim","animation/logo_275_animation_3.svg","3","275","no_rating","Very Good","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617863146, nanoseconds=608000000)"
"Sarah","animation/logo_182_animation_4.svg","4","182","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617871224, nanoseconds=122000000)"
"Tim","animation/logo_317_animation_3.svg","3","317","Good","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617864835, nanoseconds=924000000)"
"Tim","animation/logo_199_animation_14.svg","14","199","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618762141, nanoseconds=617000000)"
"Jonathan","animation/logo_82_animation_12.svg","12","82","no_rating","Okay","Very Bad","Good","Good","no_rating","no_rating","no_rating","Timestamp(seconds=1618679917, nanoseconds=477000000)"
"Ole","animation/logo_55_animation_2.svg","2","55","no_rating","no_rating","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","Timestamp(seconds=1617817858, nanoseconds=146000000)"
"Jonathan","animation/logo_300_animation_9.svg","9","300","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618150424, nanoseconds=58000000)"
"Tim","animation/logo_196_animation_7.svg","7","196","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618036847, nanoseconds=407000000)"
"Tim","animation/logo_315_animation_3.svg","3","315","Okay","no_rating","no_rating","no_rating","Very Bad","Very Bad","no_rating","no_rating","Timestamp(seconds=1617864596, nanoseconds=850000000)"
"Tim","animation/logo_261_animation_4.svg","4","261","Very Bad","Very Bad","no_rating","no_rating","Good","no_rating","no_rating","no_rating","Timestamp(seconds=1617890548, nanoseconds=721000000)"
"Tim","animation/logo_350_animation_15.svg","15","350","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618766903, nanoseconds=505000000)"
"Sarah","animation/logo_403_animation_12.svg","12","403","Good","Good","no_rating","Good","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618497791, nanoseconds=750000000)"
"Jonathan","animation/logo_42_animation_5.svg","5","42","no_rating","Bad","Bad","Okay","Okay","Very Bad","no_rating","no_rating","Timestamp(seconds=1617894237, nanoseconds=231000000)"
"Sarah","animation/logo_304_animation_11.svg","11","304","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618337353, nanoseconds=993000000)"
"Jonathan","animation/logo_168_animation_15.svg","15","168","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1619188265, nanoseconds=32000000)"
"Jonathan","animation/logo_144_animation_10.svg","10","144","Bad","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618336802, nanoseconds=869000000)"
"Ole","animation/logo_137_animation_2.svg","2","137","no_rating","no_rating","Bad","no_rating","no_rating","no_rating","Okay","no_rating","Timestamp(seconds=1617817213, nanoseconds=354000000)"
"Tim","animation/logo_233_animation_8.svg","8","233","Good","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618038620, nanoseconds=767000000)"
"Tim","animation/logo_84_animation_14.svg","14","84","Bad","Good","Okay","no_rating","Bad","no_rating","Bad","Bad","Timestamp(seconds=1618764273, nanoseconds=202000000)"
"Tim","animation/logo_298_animation_14.svg","14","298","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618761388, nanoseconds=553000000)"
"Jonathan","animation/logo_67_animation_1.svg","1","67","no_rating","no_rating","no_rating","Very Bad","Okay","Bad","no_rating","no_rating","Timestamp(seconds=1617815783, nanoseconds=87000000)"
"Tim","animation/logo_292_animation_12.svg","12","292","no_rating","no_rating","no_rating","Good","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618680860, nanoseconds=592000000)"
"Tim","animation/logo_51_animation_3.svg","3","51","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617862879, nanoseconds=787000000)"
"JONATHAN","animation/logo_189_animation_5.svg","5","189","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617892863, nanoseconds=79000000)"
"Jonathan","animation/logo_125_animation_13.svg","13","125","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618683194, nanoseconds=49000000)"
"JONATHAN","animation/logo_338_animation_5.svg","5","338","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617892814, nanoseconds=765000000)"
"Jonathan","animation/logo_71_animation_10.svg","10","71","Very Bad","no_rating","Very Bad","no_rating","no_rating","Okay","no_rating","no_rating","Timestamp(seconds=1618334251, nanoseconds=288000000)"
"Jonathan","animation/logo_419_animation_8.svg","8","419","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618050833, nanoseconds=658000000)"
"Tim","animation/logo_219_animation_3.svg","3","219","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617861156, nanoseconds=973000000)"
"Jonathan","animation/logo_229_animation_11.svg","11","229","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618337912, nanoseconds=267000000)"
"Jonathan","animation/logo_31_animation_11.svg","11","31","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618337044, nanoseconds=537000000)"
"Tim","animation/logo_259_animation_3.svg","3","259","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617860440, nanoseconds=824000000)"
"Rebecca","animation/logo_388_animation_2.svg","2","388","Very Bad","Very Bad","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617886988, nanoseconds=596000000)"
"Tim","animation/logo_189_animation_13.svg","13","189","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681781, nanoseconds=422000000)"
"Tim","animation/logo_93_animation_14.svg","14","93","Bad","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618763593, nanoseconds=140000000)"
"Jakob","animation/logo_288_animation_5.svg","5","288","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893455, nanoseconds=321000000)"
"Jonathan","animation/logo_132_animation_8.svg","8","132","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","Very Bad","no_rating","Timestamp(seconds=1618051181, nanoseconds=841000000)"
"Tim","animation/logo_171_animation_13.svg","13","171","Good","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681797, nanoseconds=984000000)"
"Jonathan","animation/logo_343_animation_14.svg","14","343","Okay","Very Bad","no_rating","Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618685125, nanoseconds=194000000)"
"Sarah","animation/logo_190_animation_11.svg","11","190","Okay","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618342019, nanoseconds=956000000)"
"Jonathan","animation/logo_283_animation_14.svg","14","283","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618684937, nanoseconds=996000000)"
"Jonathan","animation/logo_363_animation_9.svg","9","363","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618150161, nanoseconds=607000000)"
"Tim","animation/logo_206_animation_12.svg","12","206","no_rating","no_rating","no_rating","no_rating","Good","no_rating","no_rating","no_rating","Timestamp(seconds=1618679412, nanoseconds=562000000)"
"Sarah","animation/logo_57_animation_4.svg","4","57","Good","Okay","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617871238, nanoseconds=456000000)"
"Sarah","animation/logo_380_animation_11.svg","11","380","Good","no_rating","Bad","Bad","Bad","Okay","no_rating","Bad","Timestamp(seconds=1618342213, nanoseconds=662000000)"
"Jakob","animation/logo_178_animation_0.svg","0","178","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617784301, nanoseconds=717000000)"
"Jakob","animation/logo_219_animation_4.svg","4","219","Good","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617889562, nanoseconds=771000000)"
"Jonathan","animation/logo_396_animation_13.svg","13","396","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618684909, nanoseconds=667000000)"
"Tim","animation/logo_139_animation_14.svg","14","139","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618764847, nanoseconds=713000000)"
"Jonathan","animation/logo_188_animation_2.svg","2","188","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617816222, nanoseconds=446000000)"
"Ole","animation/logo_342_animation_2.svg","2","342","Very Good","Very Good","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617819586, nanoseconds=571000000)"
"Tim","animation/logo_343_animation_8.svg","8","343","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618043071, nanoseconds=275000000)"
"Jonathan","animation/logo_14_animation_11.svg","11","14","Very Bad","Okay","no_rating","no_rating","no_rating","no_rating","Bad","no_rating","Timestamp(seconds=1618338242, nanoseconds=706000000)"
"Tim","animation/logo_179_animation_13.svg","13","179","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618681530, nanoseconds=0)"
"Jakob","animation/logo_161_animation_6.svg","6","161","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617896781, nanoseconds=932000000)"
"Jakob","animation/logo_430_animation_1.svg","1","430","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617886760, nanoseconds=432000000)"
"Jonathan","animation/logo_153_animation_1.svg","1","153","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617815376, nanoseconds=473000000)"
"Jonathan","animation/logo_421_animation_13.svg","13","421","Okay","Okay","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618682719, nanoseconds=565000000)"
"Jonathan","animation/logo_134_animation_9.svg","9","134","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Okay","no_rating","Timestamp(seconds=1618053922, nanoseconds=859000000)"
"JONATHAN","animation/logo_11_animation_5.svg","5","11","Okay","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893218, nanoseconds=855000000)"
"Rebecca","animation/logo_326_animation_7.svg","7","326","no_rating","Very Bad","Bad","Okay","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618020448, nanoseconds=515000000)"
"Tim","animation/logo_154_animation_12.svg","12","154","no_rating","Very Good","no_rating","no_rating","Bad","no_rating","Very Bad","no_rating","Timestamp(seconds=1618678528, nanoseconds=955000000)"
"Jonathan","animation/logo_125_animation_1.svg","1","125","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814731, nanoseconds=282000000)"
"Tim","animation/logo_72_animation_9.svg","9","72","Okay","Very Bad","Okay","Okay","no_rating","no_rating","Okay","Okay","Timestamp(seconds=1618053580, nanoseconds=106000000)"
"Tim","animation/logo_52_animation_3.svg","3","52","Bad","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617864824, nanoseconds=951000000)"
"Jonathan","animation/logo_18_animation_5.svg","5","18","Okay","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617894185, nanoseconds=562000000)"
"Jakob","animation/logo_177_animation_0.svg","0","177","no_rating","no_rating","no_rating","Very Bad","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617799665, nanoseconds=450000000)"
"Jonathan","animation/logo_167_animation_11.svg","11","167","no_rating","no_rating","Okay","Okay","no_rating","no_rating","Bad","no_rating","Timestamp(seconds=1618337128, nanoseconds=280000000)"
"Jonathan","animation/logo_111_animation_10.svg","10","111","Very Bad","Very Bad","Very Bad","Very Bad","Very Bad","Very Bad","no_rating","no_rating","Timestamp(seconds=1618335718, nanoseconds=461000000)"
"Tim","animation/logo_268_animation_14.svg","14","268","Okay","no_rating","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618766129, nanoseconds=222000000)"
"Sarah","animation/logo_183_animation_4.svg","4","183","Very Bad","Very Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617867330, nanoseconds=291000000)"
"Jakob","animation/logo_383_animation_2.svg","2","383","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617887640, nanoseconds=162000000)"
"Ole","animation/logo_172_animation_2.svg","2","172","Very Bad","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617819411, nanoseconds=813000000)"
"JONATHAN","animation/logo_168_animation_5.svg","5","168","no_rating","Okay","Very Bad","no_rating","no_rating","Okay","no_rating","no_rating","Timestamp(seconds=1617893191, nanoseconds=765000000)"
"Jakob","animation/logo_317_animation_12.svg","12","317","Good","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618500246, nanoseconds=620000000)"
"Jakob","animation/logo_378_animation_4.svg","4","378","Very Bad","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617889657, nanoseconds=357000000)"
"Tim","animation/logo_113_animation_14.svg","14","113","Okay","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618762270, nanoseconds=921000000)"
"Tim","animation/logo_300_animation_7.svg","7","300","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618037159, nanoseconds=409000000)"
"Jakob","animation/logo_160_animation_5.svg","5","160","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893424, nanoseconds=534000000)"
"Jonathan","animation/logo_200_animation_12.svg","12","200","Okay","Okay","no_rating","no_rating","Okay","no_rating","no_rating","no_rating","Timestamp(seconds=1618679706, nanoseconds=650000000)"
"Jakob","animation/logo_416_animation_3.svg","3","416","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617887756, nanoseconds=489000000)"
"Tim","animation/logo_58_animation_12.svg","12","58","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618680311, nanoseconds=923000000)"
"Jonathan","animation/logo_93_animation_3.svg","3","93","Okay","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617829157, nanoseconds=166000000)"
"Rebecca","animation/logo_379_animation_4.svg","4","379","Good","Very Bad","Good","Very Bad","Good","no_rating","Good","Good","Timestamp(seconds=1617891247, nanoseconds=988000000)"
"Jonathan","animation/logo_259_animation_9.svg","9","259","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618150485, nanoseconds=224000000)"
"Jonathan","animation/logo_181_animation_1.svg","1","181","Bad","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617814374, nanoseconds=232000000)"
"Sarah","animation/logo_74_animation_0.svg","0","74","Very Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617779429, nanoseconds=746000000)"
"Jakob","animation/logo_10_animation_0.svg","0","10","Okay","Bad","no_rating","no_rating","no_rating","no_rating","Bad","Bad","Timestamp(seconds=1617781859, nanoseconds=898000000)"
"JONATHAN","animation/logo_211_animation_5.svg","5","211","Good","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893438, nanoseconds=944000000)"
"Tim","animation/logo_88_animation_13.svg","13","88","no_rating","Okay","Okay","Very Bad","Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1618682181, nanoseconds=971000000)"
"Jonathan","animation/logo_1_animation_9.svg","9","1","no_rating","Very Bad","no_rating","no_rating","no_rating","Okay","no_rating","no_rating","Timestamp(seconds=1618150293, nanoseconds=745000000)"
"Tim","animation/logo_152_animation_8.svg","8","152","Okay","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618039525, nanoseconds=465000000)"
"Tim","animation/logo_141_animation_7.svg","7","141","no_rating","Very Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618037410, nanoseconds=918000000)"
"Tim","animation/logo_146_animation_3.svg","3","146","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617862510, nanoseconds=407000000)"
"Jakob","animation/logo_126_animation_0.svg","0","126","Good","Good","Good","no_rating","Very Bad","no_rating","no_rating","no_rating","Timestamp(seconds=1617783051, nanoseconds=968000000)"
"Jonathan","animation/logo_105_animation_2.svg","2","105","Bad","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617817410, nanoseconds=172000000)"
"Tim","animation/logo_165_animation_8.svg","8","165","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618039509, nanoseconds=151000000)"
"Jonathan","animation/logo_335_animation_7.svg","7","335","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617971246, nanoseconds=554000000)"
"Jakob","animation/logo_360_animation_5.svg","5","360","Good","Good","Good","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617893460, nanoseconds=442000000)"
"Tim","animation/logo_38_animation_3.svg","3","38","Bad","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617865521, nanoseconds=396000000)"
"Tim","animation/logo_148_animation_3.svg","3","148","Good","Okay","Okay","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1617862535, nanoseconds=312000000)"
"Jonathan","animation/logo_288_animation_11.svg","11","288","Very Bad","Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618339250, nanoseconds=686000000)"
"Sarah","animation/logo_284_animation_11.svg","11","284","Good","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618337383, nanoseconds=66000000)"
"Jakob","animation/logo_347_animation_12.svg","12","347","Good","Good","Good","Good","Good","Good","Good","no_rating","Timestamp(seconds=1618500108, nanoseconds=342000000)"
"Jonathan","animation/logo_423_animation_10.svg","10","423","Very Bad","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","no_rating","Timestamp(seconds=1618332775, nanoseconds=291000000)"
"Jonathan","animation/logo_108_animation_11.svg","11","108","Very Bad","Okay","Very Bad","no_rating","no_rating","Okay","no_rating","no_rating","Timestamp(seconds=1618338924, nanoseconds=83000000)"
